x_ref,y_ref
-4.437808693272801,0.9204804440945538
-4.4369728967631215,0.9203569768303381
-4.436137603948865,0.9202336330333866
-4.435302814074487,0.920110412580232
-4.434468526385578,0.9199873153475306
-4.433634740128858,0.919864341212062
-4.432801454552181,0.9197414900507287
-4.431968668904526,0.9196187617405568
-4.431136382435999,0.919496156158695
-4.43030459439783,0.9193736731824151
-4.429473304042374,0.9192513126891115
-4.428642510623109,0.9191290745563012
-4.427812213394629,0.9190069586616239
-4.4269824116126495,0.918884964882841
-4.426153104533999,0.918763093097837
-4.425324291416622,0.918641343184618
-4.424495971519578,0.9185197150213122
-4.4236681441030345,0.9183982084861697
-4.4228408084282735,0.9182768234575623
-4.422013963757679,0.9181555598139837
-4.421187609354743,0.9180344174340485
-4.420361744484069,0.9179133961964931
-4.419536368411356,0.9177924959801755
-4.4187114804034096,0.9176717166640742
-4.41788707972813,0.917551058127289
-4.417063165654519,0.9174305202490405
-4.416239737452677,0.9173101029086703
-4.415416794393791,0.9171898059856405
-4.414594335750149,0.9170696293595336
-4.413772360795128,0.916949572910053
-4.412950868803192,0.9168296365170217
-4.4121298590499,0.9167098200603835
-4.411309330811891,0.9165901234202019
-4.4104892833668945,0.9164705464766605
-4.409669715993721,0.9163510891100627
-4.408850627972263,0.9162317512008314
-4.4080320185834925,0.9161125326295094
-4.407213887109458,0.9159934332767588
-4.406396232833292,0.9158744530233608
-4.405579055039192,0.9157555917502163
-4.404762353012436,0.9156368493383449
-4.403946126039374,0.9155182256688854
-4.403130373407426,0.9153997206230953
-4.40231509440508,0.9152813340823511
-4.401500288321893,0.9151630659281476
-4.400685954448484,0.9150449160420981
-4.399872092076539,0.9149268843059349
-4.399058700498807,0.9148089706015079
-4.398245779009095,0.9146911748107851
-4.397433326902269,0.9145734968158532
-4.396621343474258,0.9144559364989162
-4.395809828022042,0.914338493742296
-4.394998779843658,0.9142211684284326
-4.394188198238196,0.9141039604398831
-4.393378082505796,0.913986869659322
-4.392568431947646,0.9138698959695415
-4.3917592458659875,0.9137530392534507
-4.390950523564104,0.9136362993940761
-4.390142264346327,0.9135196762745608
-4.389334467518026,0.913403169778165
-4.3885271323856205,0.9132867797882658
-4.387720258256566,0.9131705061883564
-4.386913844439358,0.9130543488620468
-4.386107890243529,0.9129383076930635
-4.3853023949796475,0.9128223825652493
-4.384497357959314,0.9127065733625629
-4.383692778495163,0.9125908799690792
-4.382888655900863,0.9124753022689889
-4.382084989491106,0.9123598401465988
-4.381281778581616,0.912244493486331
-4.380479022489139,0.9121292621727235
-4.379676720531452,0.9120141460904296
-4.378874872027354,0.911899145124218
-4.378073476296663,0.9117842591589727
-4.377272532660222,0.9116694880796925
-4.376472040439889,0.9115548317714915
-4.375671998958537,0.9114402901195989
-4.37487240754006,0.9113258630093581
-4.374073265509364,0.9112115503262276
-4.373274572192365,0.9110973519557802
-4.372476326915992,0.9109832677837033
-4.371678529008181,0.9108692976957984
-4.370881177797883,0.9107554415779814
-4.370084272615051,0.9106416993162822
-4.369287812790645,0.9105280707968448
-4.36849179765666,0.9104145559059268
-4.367696226546125,0.9103011545298997
-4.366901098793007,0.9101878665552485
-4.366106413732267,0.9100746918685721
-4.36531217069987,0.9099616303565825
-4.364518369032771,0.9098486819061047
-4.363725008068922,0.9097358464040775
-4.362932087147269,0.9096231237375522
-4.362139605607748,0.9095105137936934
-4.361347562791288,0.9093980164597786
-4.360555958039801,0.9092856316231976
-4.359764790696191,0.9091733591714533
-4.358974060104348,0.9090611989921606
-4.358183765609142,0.9089491509730473
-4.357393906556428,0.908837215001953
-4.3566044822930445,0.9087253909668299
-4.355815492166805,0.908613678755742
-4.355026935526506,0.908502078256865
-4.354238811721916,0.9083905893584869
-4.3534511201037835,0.9082792119490073
-4.352663860023828,0.9081679459169372
-4.351877030834743,0.908056791150899
-4.351090631890191,0.9079457475396269
-4.350304662544806,0.9078348149719662
-4.34951912215419,0.907723993336873
-4.348734010074909,0.9076132825234149
-4.347949325664497,0.9075026824207704
-4.34716506828145,0.9073921929182285
-4.346381237285229,0.907281813905189
