v_cmd,w_cmd,v_ref
0.1793821156024933,-0.03507060185074806,0.17978355288505554
0.18808911740779877,-0.04078522324562073,0.18268178403377533
0.1947212964296341,-0.039716143161058426,0.1881125122308731
0.19464850425720215,-0.035984642803668976,0.19316396117210388
0.19173701107501984,-0.032056890428066254,0.19157233834266663
0.19449736177921295,-0.031044041737914085,0.19999979436397552
0.1972031593322754,-0.02939099445939064,0.19999979436397552
0.1936216950416565,-0.030830854550004005,0.19999979436397552
0.19405539333820343,-0.03015255555510521,0.19999979436397552
0.1956581026315689,-0.029066670686006546,0.19999979436397552
0.195367693901062,-0.027613837271928787,0.19999979436397552
0.19453959167003632,-0.025909142568707466,0.19999979436397552
0.19366051256656647,-0.02508443593978882,0.19999979436397552
0.19262047111988068,-0.01970374397933483,0.19999979436397552
0.19629085063934326,-0.017568623647093773,0.19999979436397552
0.19639168679714203,-0.016894156113266945,0.19999979436397552
0.19179894030094147,-0.014860138297080994,0.19999979436397552
0.1925847977399826,-0.01216087955981493,0.19999979436397552
0.19185179471969604,-0.009791059419512749,0.19999979436397552
0.19157636165618896,-0.005696605890989304,0.19999979436397552
0.196807399392128,-0.003910774830728769,0.19999979436397552
0.198928102850914,-0.005914244335144758,0.19999979436397552
0.19748713076114655,-0.005260249134153128,0.19999979436397552
0.1895321011543274,-0.006313625257462263,0.19999979436397552
0.18656514585018158,-0.005151043646037579,0.19999979436397552
0.177512526512146,-0.002803236711770296,0.19999979436397552
0.17917966842651367,-0.003320440649986267,0.19999979436397552
0.17481690645217896,-0.002998875454068184,0.19999979436397552
0.17563354969024658,-0.004407052882015705,0.19999979436397552
0.180090069770813,-0.007253343239426613,0.19999979436397552
0.179499089717865,-0.010433848947286606,0.19999979436397552
0.17583109438419342,-0.01057822722941637,0.19999979436397552
0.18415118753910065,-0.012590780854225159,0.19999979436397552
0.1867273598909378,-0.0143571887165308,0.19999979436397552
0.18985721468925476,-0.013806628063321114,0.19999979436397552
0.19305919110774994,-0.012262663803994656,0.19999979436397552
0.19379815459251404,-0.013232190161943436,0.19999979436397552
0.19071601331233978,-0.012151041068136692,0.19999979436397552
0.18819402158260345,-0.01724640093743801,0.19999979436397552
0.19402408599853516,-0.021330809220671654,0.19999979436397552
0.18602249026298523,-0.02224641852080822,0.19999979436397552
0.1841675490140915,-0.022603964433073997,0.19999979436397552
0.1905706375837326,-0.023392491042613983,0.19999979436397552
0.1961688995361328,-0.023490101099014282,0.19999979436397552
0.19108189642429352,-0.017915217205882072,0.19999979436397552
0.19249457120895386,-0.013660172000527382,0.19999979436397552
0.19534628093242645,-0.01221697311848402,0.19999979436397552
0.19929735362529755,-0.012768566608428955,0.19999979436397552
0.1977875530719757,-0.006483884993940592,0.19999979436397552
0.19228193163871765,-0.0010862626368179917,0.19999979436397552
0.19081354141235352,0.0037391064688563347,0.19999979436397552
0.19519920647144318,0.00706119742244482,0.19999979436397552
0.19012866914272308,0.011166012845933437,0.19999979436397552
0.18754921853542328,0.016278553754091263,0.19999979436397552
0.1900770217180252,0.018465254455804825,0.19999979436397552
0.19051463901996613,0.018969181925058365,0.19999979436397552
0.17853811383247375,0.021516915410757065,0.19999979436397552
0.17297008633613586,0.023528574034571648,0.19999979436397552
0.17930610477924347,0.02636404149234295,0.19999979436397552
0.177543506026268,0.02736707031726837,0.19999979436397552
0.17187948524951935,0.02817542292177677,0.19999979436397552
0.1704767942428589,0.02698465622961521,0.19999979436397552
0.18846097588539124,0.02221730723977089,0.19999979436397552
0.1907205432653427,0.01905323937535286,0.19999979436397552
0.17351965606212616,0.020744675770401955,0.19999979436397552
0.17055043578147888,0.018118584528565407,0.1855466365814209
0.17011551558971405,0.015878723934292793,0.13178730010986328
0.16775427758693695,0.013447068631649017,0.09561344981193542
0.1479661613702774,0.016150876879692078,0.05450809374451637
0.1236041933298111,0.01941278576850891,0.05041659623384476
0.08419334143400192,0.027141215279698372,0.053107574582099915
0.043463777750730515,0.03987720608711243,0.05539404973387718
0.011632776819169521,0.04904872924089432,0.057645779103040695
0.0002338703052373603,0.05021021515130997,0.05348478630185127
6.864318856969476e-05,0.048705581575632095,0.0561896376311779
7.974782784003764e-05,0.04538153484463692,0.05874991789460182
2.8559470592881553e-06,-0.5108626484870911,0.061609428375959396
2.7953847165917978e-06,-0.8979984521865845,0.06432890146970749
2.8719125566567527e-06,-1.1223746538162231,0.06720828264951706
2.9417949463095283e-06,-1.2460421323776245,0.07019566744565964
3.004167638209765e-06,-1.3069469928741455,0.0735400840640068
2.9910081593698123e-06,-1.3224107027053833,0.07677236199378967
3.2167683912120992e-06,-1.2791427373886108,0.08047465234994888
3.808948804362444e-06,-1.1913492679595947,0.08404643088579178
4.753488610731438e-06,-1.0792359113693237,0.08822190016508102
6.690606824122369e-06,-0.9551234245300293,0.0923161581158638
1.2757565855281428e-05,-0.8223576545715332,0.09701506793498993
5.413720282376744e-05,-0.7158719897270203,0.10170966386795044
0.03946512192487717,-0.6702497005462646,0.10747971385717392
0.19805967807769775,-0.6038945913314819,0.11133351176977158
0.19999511539936066,-0.5014252662658691,0.1032646894454956
0.19999682903289795,-0.39237257838249207,0.09542695432901382
0.19999773800373077,-0.2671356499195099,0.0902537852525711
0.1999983787536621,-0.11075171083211899,0.08675269037485123
0.19999873638153076,0.07314653694629669,0.08449995517730713
0.19999878108501434,0.22437119483947754,0.08379296213388443
0.19999869167804718,0.3472895324230194,0.08443080633878708
0.19999858736991882,0.44035619497299194,0.08562910556793213
0.1999984085559845,0.500060498714447,0.08732801675796509
0.19999819993972778,0.5383158922195435,0.08950157463550568
0.19999781250953674,0.5633676052093506,0.09236045181751251
0.1999971866607666,0.5707592368125916,0.09567545354366302
0.1999964863061905,0.5716364979743958,0.09984938055276871
0.1999955028295517,0.5683068633079529,0.10279621928930283
0.19999371469020844,0.5579425692558289,0.10680481046438217
0.19999155402183533,0.5445395112037659,0.11111142486333847
0.19998851418495178,0.5327073931694031,0.11642072349786758
0.19997890293598175,0.5205477476119995,0.12256664782762527
0.1999114602804184,0.5062490701675415,0.13049384951591492
0.17696481943130493,0.4891607165336609,0.14066436886787415
0.1341646909713745,0.46909603476524353,0.15186664462089539
0.09933554381132126,0.4540347754955292,0.14923213422298431
0.053906530141830444,0.43275541067123413,0.1171579584479332
0.01376858539879322,0.4157137870788574,0.09243609011173248
0.0004382323531899601,0.40172266960144043,0.07412228733301163
0.00010322625166736543,0.37703025341033936,0.06768009066581726
0.00015325742424465716,0.336484432220459,0.07428038120269775
0.000393244787119329,0.29501473903656006,0.09076861292123795
0.004675901494920254,0.26673731207847595,0.11125799268484116
0.019630789756774902,0.2597446143627167,0.13418801128864288
0.038757678121328354,0.2737651467323303,0.15352648496627808
0.06337928026914597,0.2982555627822876,0.13730992376804352
0.0945364385843277,0.33032187819480896,0.11787981539964676
0.11926121264696121,0.35881268978118896,0.10588497668504715
0.14964912831783295,0.37531381845474243,0.10311292856931686
0.17674124240875244,0.3816029131412506,0.11601085960865021
0.1977303922176361,0.36575180292129517,0.1342667192220688
0.1998668611049652,0.3409550189971924,0.14835228025913239
0.19986800849437714,0.32413122057914734,0.1627025157213211
0.19977007806301117,0.3136177659034729,0.17990341782569885
0.19971391558647156,0.3099159896373749,0.18820054829120636
0.19921793043613434,0.30773940682411194,0.16817811131477356
0.19792096316814423,0.3061724901199341,0.12849004566669464
0.19748638570308685,0.31153497099876404,0.10417929291725159
0.19512516260147095,0.30527934432029724,0.09292355179786682
0.17662256956100464,0.2835049033164978,0.09079182893037796
0.1473606824874878,0.2519742548465729,0.09307046979665756
0.12431532889604568,0.21795697510242462,0.08319507539272308
0.10389482229948044,0.17942897975444794,0.09395459294319153
0.0485883466899395,0.17764638364315033,0.11437487602233887
0.004819595254957676,0.18289747834205627,0.12887829542160034
8.401108061661944e-05,0.19814752042293549,0.15254557132720947
8.583429007558152e-05,0.19319073855876923,0.16951429843902588
0.0001799976162146777,0.215925395488739,0.1500551700592041
0.021422594785690308,0.22619310021400452,0.12322178483009338
0.06495431065559387,0.23455803096294403,0.1148589476943016
0.08680558949708939,0.2533547580242157,0.12532387673854828
0.09683958441019058,0.2873348593711853,0.1466696858406067
0.12044339627027512,0.31765657663345337,0.1566111296415329
0.17761674523353577,0.3258028030395508,0.14981049299240112
0.19997726380825043,0.2942991256713867,0.15224994719028473
0.19998887181282043,0.2475174367427826,0.16760753095149994
0.19999049603939056,0.20501597225666046,0.18115021288394928
0.1999918818473816,0.1512427031993866,0.18610204756259918
0.19999319314956665,0.09454560279846191,0.1919950395822525
0.1999930888414383,0.039554137736558914,0.19352640211582184
0.19999343156814575,-0.014163009822368622,0.19999979436397552
0.19999366998672485,-0.06277365237474442,0.19996225833892822
0.19999296963214874,-0.10639078170061111,0.17532876133918762
0.19999274611473083,-0.14134986698627472,0.12111472338438034
0.1999921053647995,-0.1703893542289734,0.08022969961166382
0.19998905062675476,-0.17793229222297668,0.05575959011912346
0.19997476041316986,-0.13828150928020477,0.04999913275241852
0.19302129745483398,-0.05121670290827751,0.049998313188552856
0.15154217183589935,0.07656856626272202,0.04999782517552376
0.09666470438241959,0.17295348644256592,0.04999750480055809
0.04393176734447479,0.23247262835502625,0.04999727010726929
0.0010199859971180558,0.2637244760990143,0.04999706894159317
2.6476091079530306e-05,0.27831554412841797,0.04999689385294914
1.97221106645884e-05,0.2765931785106659,0.049996763467788696
2.184220102208201e-05,0.2663101851940155,0.04999667778611183
2.9130849725333974e-05,0.25479039549827576,0.049996644258499146
3.984257273259573e-05,0.24303141236305237,0.04999663680791855
7.949011342134327e-05,0.2317574918270111,0.049996666610240936
9.464657341595739e-05,0.21290777623653412,0.04999672248959541
0.000513951585162431,0.1913362294435501,0.049996815621852875
0.004613774828612804,0.1697528064250946,0.04999693110585213
0.019169306382536888,0.14940105378627777,0.04999706149101257
0.038784466683864594,0.12742646038532257,0.049997203052043915
0.06421791762113571,0.10633041709661484,0.04999738186597824
0.08674849569797516,0.08937089145183563,0.049997564405202866
0.1107020154595375,0.06938140094280243,0.04999776929616928
0.1358613669872284,0.04602302238345146,0.04999794065952301
0.15730004012584686,0.01811700128018856,0.04999808594584465
0.1728142648935318,-0.00977858155965805,0.04999833181500435
0.18200865387916565,-0.03457782790064812,0.04999865964055061
0.1766243726015091,-0.05968263000249863,0.04999913275241852
0.13688158988952637,-0.08729056268930435,0.04999969154596329
0.10065431147813797,-0.11018166691064835,0.05902666226029396
0.056570906192064285,-0.1313982605934143,0.07413670420646667
0.01928647607564926,-0.14778916537761688,0.08566359430551529
0.0005979076377116144,-0.1873275339603424,0.09898869693279266
7.737970736343414e-05,-0.250972181558609,0.11114472895860672
6.091563409427181e-05,-0.3158341944217682,0.1225552037358284
0.00010738175478763878,-0.3687293231487274,0.1355573683977127
0.00020635708642657846,-0.41243791580200195,0.14796888828277588
0.002534630009904504,-0.4495367109775543,0.16486886143684387
0.01953187584877014,-0.4814184904098511,0.1640840321779251
0.043858908116817474,-0.5047270655632019,0.14369800686836243
0.0713791474699974,-0.5191457867622375,0.13084711134433746
0.10047002136707306,-0.525634765625,0.12275843322277069
0.1274682879447937,-0.5156364440917969,0.11839713156223297
0.15715144574642181,-0.47572001814842224,0.11240321397781372
0.18886885046958923,-0.42379894852638245,0.09752734750509262
0.19978755712509155,-0.36004525423049927,0.07940080016851425
0.19994065165519714,-0.2865147292613983,0.05899735167622566
0.19996356964111328,-0.20778882503509521,0.049998119473457336
0.1999678760766983,-0.11498492956161499,0.049998290836811066
0.1999727189540863,0.002883689710870385,0.04999355971813202
0.199957013130188,0.10268816351890564,0.04999551549553871
0.19984999299049377,0.17313732206821442,0.04999184608459473
0.17551733553409576,0.23000399768352509,0.049991827458143234
0.1183139830827713,0.2706596553325653,0.04999278858304024
0.0628766417503357,0.29497408866882324,0.04999367892742157
0.005088383797556162,0.3051236569881439,0.04999415948987007
1.9832868929370306e-05,0.3011445701122284,0.0499948114156723
1.4062200534681324e-05,0.2895696759223938,0.04999539628624916
1.2900143701699562e-05,0.2715073227882385,0.06645555794239044
1.3788703654427081e-05,0.25541120767593384,0.08334746956825256
1.6990970834740438e-05,0.24125835299491882,0.08938484638929367
2.1091706003062427e-05,0.18070007860660553,0.09322062879800797
2.579402098490391e-05,0.11979120224714279,0.10105133056640625
3.77798241970595e-05,0.06900735199451447,0.10927679389715195
7.154743798309937e-05,0.02202322520315647,0.11907126009464264
0.00012026946933474392,-0.01970669813454151,0.13043458759784698
0.0020931540057063103,-0.05513078346848488,0.1419019103050232
0.020051460713148117,-0.0862860381603241,0.1536034494638443
0.05068371444940567,-0.11396361887454987,0.1477646678686142
0.08669652789831161,-0.13948072493076324,0.14733581244945526
0.12171797454357147,-0.1628262847661972,0.15349408984184265
0.1583167463541031,-0.18407396972179413,0.15303313732147217
0.1879161298274994,-0.21295739710330963,0.15174925327301025
0.19879016280174255,-0.24428445100784302,0.15128980576992035
0.19933636486530304,-0.2728697657585144,0.14759236574172974
0.1972646713256836,-0.28714263439178467,0.14223405718803406
0.19088241457939148,-0.2917459011077881,0.14018121361732483
0.17995072901248932,-0.2880478799343109,0.13974450528621674
0.16192616522312164,-0.27148523926734924,0.1328626424074173
0.14836566150188446,-0.25421494245529175,0.10738401859998703
0.13485512137413025,-0.23276512324810028,0.085049107670784
0.11641321331262589,-0.20540106296539307,0.06946445256471634
0.10548615455627441,-0.16775691509246826,0.06094587221741676
0.10579156875610352,-0.1252186894416809,0.05517040938138962
0.11313725262880325,-0.07636693120002747,0.06126256659626961
0.12544047832489014,-0.02644697017967701,0.07195316255092621
0.1381186693906784,0.017608411610126495,0.08822981268167496
0.13723863661289215,0.04202152416110039,0.10574450343847275
0.1204301044344902,0.04627379775047302,0.12652264535427094
0.1030743196606636,0.03772503137588501,0.14559811353683472
0.08288086205720901,0.02394736558198929,0.15489381551742554
0.05785774439573288,0.008721637539565563,0.1657400280237198
0.045765623450279236,-0.009503946639597416,0.17631645500659943
0.05563719943165779,-0.027301408350467682,0.17499162256717682
0.06893501430749893,-0.04505351930856705,0.13708917796611786
0.08165890723466873,-0.0658131092786789,0.10709460824728012
0.09499051421880722,-0.08101867884397507,0.08173477649688721
0.11698384582996368,-0.08679085969924927,0.06434836983680725
0.13569875061511993,-0.08095142245292664,0.04999994859099388
0.15596017241477966,-0.062028829008340836,0.04999994859099388
0.18070846796035767,-0.03507484868168831,0.04999994859099388
0.1976923793554306,-0.00038803182542324066,0.05537983030080795
0.19889366626739502,0.032523032277822495,0.08322335034608841
0.1865226924419403,0.059917908161878586,0.11129346489906311
0.12551017105579376,0.06682703644037247,0.1401306688785553
0.07000444829463959,0.06289492547512054,0.15526863932609558
0.031762149184942245,0.05343002453446388,0.16563040018081665
0.003802370512858033,0.04455529525876045,0.1722717583179474
0.00013593952462542802,0.034185342490673065,0.17670011520385742
0.0001568678708281368,0.02082718349993229,0.18161343038082123
0.0017040204256772995,0.0014710502000525594,0.18705925345420837
0.03049173578619957,-0.0290729608386755,0.1855945587158203
0.07194100320339203,-0.06297214329242706,0.18480370938777924
0.12235844135284424,-0.09911040216684341,0.18460890650749207
0.17392176389694214,-0.133601576089859,0.18490594625473022
0.19991548359394073,-0.15990452468395233,0.18755090236663818
0.19997811317443848,-0.17988355457782745,0.1692441701889038
0.19997602701187134,-0.1926257461309433,0.13322344422340393
0.1999698281288147,-0.20030945539474487,0.10409978032112122
0.19996926188468933,-0.19516003131866455,0.09193653613328934
0.1999727338552475,-0.17089000344276428,0.09828176349401474
0.19997382164001465,-0.14240998029708862,0.12272695451974869
0.19996985793113708,-0.10677200555801392,0.1482246369123459
0.19995935261249542,-0.08247378468513489,0.16236597299575806
0.19995316863059998,-0.06477170437574387,0.17749132215976715
0.19991104304790497,-0.051138583570718765,0.18579693138599396
0.19982995092868805,-0.03897580876946449,0.19183449447155
0.19952687621116638,-0.031611282378435135,0.19864776730537415
0.19978567957878113,-0.02909238636493683,0.19999979436397552
0.19988910853862762,-0.0296843983232975,0.19999979436397552
0.19988393783569336,-0.028309958055615425,0.19999979436397552
0.19987405836582184,-0.024971945211291313,0.19999979436397552
0.19994144141674042,-0.024172460660338402,0.19999979436397552
0.19995106756687164,-0.02171354740858078,0.19999979436397552
0.19995363056659698,-0.017564723268151283,0.19999979436397552
0.19995535910129547,-0.009950077161192894,0.19999979436397552
0.1999366134405136,-0.0012471681693568826,0.19999979436397552
0.19991302490234375,0.006967152934521437,0.19999979436397552
0.1998888999223709,0.012086999602615833,0.19999979436397552
0.19984710216522217,0.01738458313047886,0.19999979436397552
0.19313165545463562,0.026275822892785072,0.19999979436397552
0.18967962265014648,0.032937634736299515,0.19999979436397552
0.17999473214149475,0.03983958810567856,0.19999979436397552
0.17691394686698914,0.043362800031900406,0.19999979436397552
0.18134021759033203,0.04381276294589043,0.19999979436397552
0.18325361609458923,0.044737715274095535,0.19999979436397552
0.18203428387641907,0.04743432626128197,0.19999979436397552
0.1617571860551834,0.05426686257123947,0.19999979436397552
0.14763648808002472,0.05948584899306297,0.19999979436397552
0.13893625140190125,0.060503214597702026,0.19999979436397552
0.12844620645046234,0.059621330350637436,0.19999979436397552
0.12776584923267365,0.055696625262498856,0.19999979436397552
0.1300816833972931,0.05132663995027542,0.19999979436397552
0.14617860317230225,0.04283463954925537,0.19999979436397552
0.14984048902988434,0.03680679574608803,0.19999979436397552
0.15977169573307037,0.028288526460528374,0.19999979436397552
0.16639390587806702,0.021403584629297256,0.19999979436397552
0.17954589426517487,0.013142421841621399,0.19999979436397552
0.19530093669891357,0.0055058300495147705,0.19999979436397552
0.197082057595253,6.745586142642424e-05,0.19999979436397552
0.19872884452342987,-0.005156165920197964,0.19999979436397552
0.19895178079605103,-0.008248470723628998,0.19999979436397552
0.19994181394577026,-0.013672237284481525,0.19999979436397552
0.19990769028663635,-0.015323814935982227,0.19999979436397552
0.19990190863609314,-0.015507856383919716,0.19999979436397552
0.19873429834842682,-0.018837682902812958,0.19999979436397552
0.19145317375659943,-0.02090872824192047,0.19999979436397552
0.19135268032550812,-0.02307700365781784,0.19999979436397552
0.19440412521362305,-0.022549841552972794,0.19999979436397552
0.19907943904399872,-0.024723056703805923,0.19999979436397552
0.19959883391857147,-0.022364312782883644,0.19999979436397552
0.17925803363323212,-0.014064461924135685,0.19999979436397552
0.13126643002033234,0.0056312610395252705,0.19999979436397552
0.11291687935590744,0.020817888900637627,0.19999979436397552
0.10484155267477036,0.028859341517090797,0.19999979436397552
0.09605805575847626,0.03495790809392929,0.19999979436397552
0.09740594029426575,0.03451656550168991,0.19999979436397552
0.10788949579000473,0.029540928080677986,0.19999979436397552
0.1250806748867035,0.02147061564028263,0.19999979436397552
0.1421681046485901,0.011342632584273815,0.19999979436397552
0.16636759042739868,0.002384039107710123,0.19999979436397552
0.18665528297424316,-0.007920127362012863,0.19999979436397552
0.1969955861568451,-0.01872962899506092,0.0
0.1566341668367386,-0.00891195610165596,0.0
0.19997137784957886,0.6638791561126709,0.0
0.11842614412307739,1.3024132251739502,0.0
