t,wl,wr
0.4473724365234375,3.813242197036743,0.0
0.4477851390838623,3.813242197036743,4.186245918273926
0.5653107166290283,3.7856132984161377,4.186245918273926
0.5655732154846191,3.7856132984161377,4.213851451873779
0.6990892887115479,3.764382839202881,4.213851451873779
0.6992213726043701,3.764382839202881,4.235077381134033
0.8525283336639404,2.1813645362854004,4.235077381134033
0.8526356220245361,2.1813645362854004,2.6892361640930176
0.9852135181427002,0.3610169291496277,2.6892361640930176
0.9853222370147705,0.3610169291496277,0.8742995262145996
1.1199777126312256,-0.25068914890289307,0.8742995262145996
1.1200995445251465,-0.25068914890289307,0.25484898686408997
1.2606837749481201,-0.2427908033132553,0.25484898686408997
1.2609097957611084,-0.2427908033132553,0.24363449215888977
1.3879356384277344,-0.22680747509002686,0.24363449215888977
1.3880233764648438,-0.22680747509002686,0.22730688750743866
1.5277693271636963,-0.20656011998653412,0.22730688750743866
1.5278713703155518,-0.20656011998653412,0.20705997943878174
1.6620755195617676,-0.19096802175045013,0.20705997943878174
1.6624743938446045,-0.19096802175045013,0.19154584407806396
1.7917759418487549,-0.17531722784042358,0.19154584407806396
1.7933616638183594,-0.17531722784042358,0.1760554164648056
1.9319210052490234,-0.15952230989933014,0.1760554164648056
1.9321439266204834,-0.15952230989933014,0.1605079621076584
2.0630173683166504,-0.14127328991889954,0.1605079621076584
2.0631065368652344,-0.14127328991889954,0.142969012260437
2.1995856761932373,-0.12304052710533142,0.142969012260437
2.19976544380188,-0.12304052710533142,0.12701638042926788
2.3339619636535645,-0.1021297350525856,0.12701638042926788
2.334073543548584,-0.1021297350525856,0.11507311463356018
2.469750165939331,-0.01680424064397812,0.11507311463356018
2.4699044227600098,-0.01680424064397812,0.17231500148773193
2.5952000617980957,0.31608882546424866,0.17231500148773193
2.5952937602996826,0.31608882546424866,0.4837892949581146
2.696460247039795,0.7510697841644287,0.4837892949581146
2.696552276611328,0.7510697841644287,0.9040167331695557
2.815187931060791,1.2219456434249878,0.9040167331695557
2.815256357192993,1.2219456434249878,1.3647676706314087
2.936229705810547,1.6873053312301636,1.3647676706314087
2.9367780685424805,1.6873053312301636,1.8222671747207642
3.0487353801727295,2.184485673904419,1.8222671747207642
3.0488457679748535,2.184485673904419,2.3073019981384277
3.1700782775878906,2.736926555633545,2.3073019981384277
3.170424222946167,2.736926555633545,2.817220449447632
3.289179801940918,3.2122585773468018,2.817220449447632
3.2892332077026367,3.2122585773468018,3.2447450160980225
3.409052610397339,3.5377979278564453,3.2447450160980225
3.409160852432251,3.5377979278564453,3.517052173614502
3.5219993591308594,3.7073237895965576,3.517052173614502
3.5220682621002197,3.7073237895965576,3.6434569358825684
3.655778646469116,3.654798984527588,3.6434569358825684
3.65590238571167,3.654798984527588,3.555847406387329
3.7718892097473145,3.1663293838500977,3.555847406387329
3.7723946571350098,3.1663293838500977,3.037161111831665
3.8883137702941895,2.39489483833313,3.037161111831665
3.888486385345459,2.39489483833313,2.241175413131714
4.004361391067505,2.038377523422241,2.241175413131714
4.0044519901275635,2.038377523422241,1.8687082529067993
4.1266374588012695,1.6718276739120483,1.8687082529067993
4.126698732376099,1.6718276739120483,1.481672763824463
4.244791507720947,1.1286476850509644,1.481672763824463
4.244865894317627,1.1286476850509644,0.9135940670967102
4.344190835952759,0.7823964953422546,0.9135940670967102
4.344242095947266,0.7823964953422546,0.5477643609046936
4.4471423625946045,0.6704874634742737,0.5477643609046936
4.447230339050293,0.6704874634742737,0.4237046241760254
4.5495524406433105,0.5881276726722717,0.4237046241760254
4.549696922302246,0.5881276726722717,0.33966660499572754
4.650923728942871,0.6419369578361511,0.33966660499572754
4.651073932647705,0.6419369578361511,0.39809298515319824
4.77942967414856,0.7744846940040588,0.39809298515319824
4.7796547412872314,0.7744846940040588,0.5378813147544861
4.888122081756592,0.9899497628211975,0.5378813147544861
4.8882200717926025,0.9899497628211975,0.7696719765663147
5.008788347244263,1.2636573314666748,0.7696719765663147
5.009029865264893,1.2636573314666748,1.0623921155929565
5.125158071517944,1.5243433713912964,1.0623921155929565
5.125257730484009,1.5243433713912964,1.3440369367599487
5.243449926376343,1.7388784885406494,1.3440369367599487
5.24357271194458,1.7388784885406494,1.585105061531067
5.3610289096832275,1.964081048965454,1.585105061531067
5.361096620559692,1.964081048965454,1.8322429656982422
5.476779222488403,2.1539485454559326,1.8322429656982422
5.47722315788269,2.1539485454559326,2.046832323074341
5.595454692840576,2.2429468631744385,2.046832323074341
5.595530033111572,2.2429468631744385,2.1587421894073486
5.706585645675659,2.348829746246338,2.1587421894073486
5.706752777099609,2.348829746246338,2.282292127609253
5.809530735015869,2.399962902069092,2.282292127609253
5.8097357749938965,2.399962902069092,2.3510327339172363
5.914935350418091,2.4944863319396973,2.3510327339172363
5.915137767791748,2.4944863319396973,2.4552690982818604
6.027324199676514,2.5590829849243164,2.4552690982818604
6.027580738067627,2.5590829849243164,2.527113914489746
