x_ref,y_ref
-4.512326121664938,-0.6992632603115985
-4.5113252990591395,-0.6991669838714081
-4.510325227687901,-0.6990708037076578
-4.509325906424374,-0.6989747197240712
-4.508327334143394,-0.6988787318244685
-4.507329509721487,-0.6987828399127651
-4.506332432036865,-0.6986870438929735
-4.5053360999694245,-0.6985913436692017
-4.504340512400735,-0.6984957391456537
-4.50334566821405,-0.6984002302266292
-4.502351566294292,-0.6983048168165238
-4.5013582055280645,-0.6982094988198284
-4.500365584803637,-0.6981142761411299
-4.499373703010949,-0.6980191486851097
-4.498382559041633,-0.6979241163565459
-4.497392151789021,-0.6978291790603104
-4.496402480148038,-0.6977343367013713
-4.495413543015266,-0.6976395891847911
-4.494425339288943,-0.6975449364157276
-4.493437867868961,-0.697450378299433
-4.4924511276568575,-0.6973559147412547
-4.491465117555823,-0.6972615456466347
-4.49047983647069,-0.6971672709211092
-4.489495283307934,-0.6970730904703093
-4.488511456975672,-0.6969790041999602
-4.48752835638366,-0.6968850120158814
-4.486545980443284,-0.6967911138239866
-4.48556432806757,-0.6966973095302837
-4.48458339817117,-0.6966035990408748
-4.4836031896703625,-0.6965099822619549
-4.482623701483058,-0.6964164590998143
-4.481644932528783,-0.6963230294608356
-4.480666881728691,-0.696229693251496
-4.479689548005548,-0.6961364503783656
-4.4787129302837405,-0.6960433007481084
-4.477737027489265,-0.6959502442674814
-4.476761838549732,-0.6958572808433352
-4.475787362394358,-0.695764410382613
-4.4748135979539665,-0.6956716327923516
-4.473840544160986,-0.6955789479796803
-4.472868199949445,-0.6954863558518218
-4.471896564254971,-0.6953938563160913
-4.4709256360147895,-0.6953014492798963
-4.469955414167718,-0.6952091346507376
-4.468985897654166,-0.695116912336208
-4.468017085416135,-0.695024782243993
-4.467048976397212,-0.6949327442818702
-4.466081569542566,-0.6948407983577094
-4.465114863798953,-0.694748944379473
-4.464148858114705,-0.6946571822552146
-4.463183551439733,-0.6945655118930807
-4.462218942725524,-0.6944739332013088
-4.461255030925137,-0.6943824460882286
-4.460291814993199,-0.6942910504622615
-4.45932929388591,-0.6941997462319205
-4.4583674665610316,-0.6941085333058097
-4.45740633197789,-0.694017411592625
-4.456445889097374,-0.6939263810011536
-4.455486136881928,-0.6938354414402736
-4.454527074295555,-0.6937445928189545
-4.453568700303813,-0.6936538350462567
-4.452611013873807,-0.6935631680313317
-4.451654013974197,-0.6934725916834215
-4.450697699575186,-0.6933821059118592
-4.449742069648524,-0.6932917106260685
-4.448787123167501,-0.6932014057355638
-4.447832859106951,-0.6931111911499492
-4.446879276443241,-0.6930210667789205
-4.4459263741542765,-0.6929310325322628
-4.444974151219495,-0.6928410883198517
-4.444022606619867,-0.6927512340516531
-4.443071739337887,-0.6926614696377225
-4.442121548357581,-0.692571794988206
-4.441172032664494,-0.692482210013339
-4.440223191245698,-0.6923927146234468
-4.43927502308978,-0.6923033087289445
-4.438327527186845,-0.6922139922403368
-4.437380702528516,-0.6921247650682176
-4.436434548107924,-0.6920356271232706
-4.435489062919713,-0.6919465783162684
-4.434544245960033,-0.6918576185580734
-4.433600096226543,-0.6917687477596364
-4.432656612718404,-0.6916799658319979
-4.431713794436277,-0.6915912726862872
-4.430771640382322,-0.691502668233722
-4.4298301495602,-0.6914141523856094
-4.42888932097506,-0.6913257250533451
-4.427949153633548,-0.6912373861484129
-4.427009646543797,-0.6911491355823856
-4.426070798715433,-0.6910609732669244
-4.42513260915956,-0.6909728991137787
-4.42419507688877,-0.690884913034786
-4.423258200917138,-0.6907970149418725
-4.422321980260213,-0.6907092047470518
-4.421386413935022,-0.6906214823624259
-4.420451500960071,-0.6905338477001846
-4.41951724035533,-0.6904463006726056
-4.418583631142248,-0.6903588411920543
-4.4176506723437345,-0.6902714691709833
-4.41671836298417,-0.6901841845219334
-4.4157867020893935,-0.6900969871575326
-4.4148556886867105,-0.6900098769904963
-4.41392532180488,-0.6899228539336271
-4.412995600474123,-0.6898359178998146
-4.4120665237261125,-0.689749068802036
-4.411138090593974,-0.6896623065533551
-4.410210300112284,-0.689575631066923
-4.409283151317066,-0.6894890422559772
-4.40835664324579,-0.6894025400338424
-4.407430774937372,-0.6893161243139296
-4.406505545432166,-0.689229795009737
-4.405580953771969,-0.6891435520348483
-4.404656999000011,-0.6890573953029346
-4.403733680160961,-0.6889713247277529
-4.40281099630092,-0.6888853402231463
-4.401888946467419,-0.6887994417030445
-4.400967529709418,-0.6887136290814626
-4.400046745077304,-0.6886279022725021
-4.399126591622889,-0.6885422611903509
-4.398207068399405,-0.6884567057492819
-4.397288174461506,-0.6883712358636536
-4.396369908865264,-0.6882858514479111
-4.395452270668167,-0.6882005524165844
-4.394535258929115,-0.6881153386842891
-4.393618872708421,-0.6880302101657259
-4.392703111067809,-0.6879451667756813
-4.391787973070408,-0.6878602084290268
-4.390873457780753,-0.687775335040719
-4.389959564264782,-0.6876905465257994
-4.389046291589835,-0.6876058427993947
-4.388133638824651,-0.6875212237767165
-4.387221605039364,-0.687436689373061
-4.386310189305505,-0.6873522395038092
-4.385399390695998,-0.6872678740844265
-4.384489208285154,-0.6871835930304633
-4.3835796411486765,-0.687099396257554
-4.382670688363654,-0.6870152836814176
-4.381762349008559,-0.6869312552178575
-4.3808546221632465,-0.6868473107827606
-4.379947506908952,-0.6867634502920992
-4.379041002328289,-0.6866796736619283
-4.378135107505247,-0.6865959808083875
-4.377229821525189,-0.6865123716477002
-4.376325143474851,-0.6864288460961736
-4.3754210724423395,-0.6863454040701986
-4.374517607517126,-0.6862620454862498
-4.373614747790051,-0.6861787702608846
-4.372712492353316,-0.686095578310745
-4.371810840300487,-0.6860124695525553
-4.370909790726486,-0.685929443903124
-4.370009342727597,-0.685846501279342
-4.369109495401456,-0.6857636415981838
-4.368210247847054,-0.6856808647767068
-4.367311599164734,-0.6855981707320513
-4.366413548456187,-0.6855155593814404
-4.365516094824453,-0.6854330306421801
-4.364619237373916,-0.6853505844316592
-4.363722975210306,-0.6852682206673486
-4.362827307440691,-0.6851859392668025
-4.36193223317348,-0.685103740147657
-4.36103775151842,-0.6850216232276305
-4.360143861586593,-0.684939588424524
-4.359250562490414,-0.6848576356562206
-4.3583578533436285,-0.6847757648406856
-4.357465733261313,-0.684693975895966
-4.356574201359871,-0.6846122687401912
-4.355683256757032,-0.6845306432915723
-4.354792898571847,-0.6844490994684018
-4.353903125924689,-0.6843676371890546
-4.353013937937253,-0.6842862563719867
-4.352125333732547,-0.684204956935736
-4.351237312434899,-0.6841237387989214
-4.350349873169947,-0.6840426018802437
-4.349463015064642,-0.6839615460984845
-4.348576737247245,-0.6838805713725071
-4.347691038847325,-0.6837996776212558
-4.346805918995754,-0.6837188647637558
-4.345921376824711,-0.6836381327191132
-4.345037411467674,-0.6835574814065153
-4.344154022059422,-0.6834769107452299
-4.343271207736034,-0.6833964206546059
-4.34238896763488,-0.6833160110540724
-4.341507300894628,-0.6832356818631395
-4.340626206655236,-0.6831554330013976
-4.339745684057954,-0.6830752643885174
-4.338865732245317,-0.6829951759442501
-4.33798635036115,-0.6829151675884269
-4.337107537550558,-0.6828352392409598
-4.336229292959933,-0.68275539082184
-4.335351615736943,-0.6826756222511392
-4.334474505030538,-0.6825959334490093
-4.333597959990943,-0.6825163243356813
-4.332721979769657,-0.6824367948314669
-4.331846563519452,-0.6823573448567566
-4.3309717103943735,-0.6822779743320211
-4.330097419549732,-0.6821986831778102
-4.329223690142108,-0.6821194713147536
-4.328350521329345,-0.6820403386635601
-4.327477912270552,-0.6819612851450176
-4.326605862126096,-0.6818823106799938
-4.3257343700576065,-0.681803415189435
-4.324863435227971,-0.6817245985943667
-4.323993056801329,-0.6816458608158935
-4.323123233943077,-0.6815672017751988
-4.322253965819863,-0.6814886213935447
-4.321385251599583,-0.6814101195922724
-4.320517090451385,-0.6813316962928013
-4.319649481545658,-0.6812533514166297
-4.31878242405404,-0.6811750848853342
-4.317915917149409,-0.6810968966205699
-4.3170499600058845,-0.6810187865440707
-4.316184551798826,-0.6809407545776478
-4.315319691704828,-0.6808628006431912
-4.314455378901721,-0.6807849246626692
-4.313591612568569,-0.6807071265581277
-4.312728391885667,-0.6806294062516909
-4.311865716034538,-0.6805517636655602
-4.311003584197937,-0.6804741987220158
-4.310141995559841,-0.6803967113434151
-4.3092809493054505,-0.6803193014521929
-4.308420444621193,-0.6802419689708619
-4.307560480694711,-0.6801647138220122
-4.30670105671487,-0.6800875359283112
-4.305842171871747,-0.680010435212504
-4.30498382535664,-0.6799334115974127
-4.304126016362056,-0.6798564650059364
-4.303268744081713,-0.6797795953610517
-4.30241200771054,-0.6797028025858118
-4.301555806444675,-0.6796260866033472
-4.300700139481458,-0.6795494473368651
-4.299845006019436,-0.6794728847096494
-4.298990405258357,-0.6793963986450609
-4.29813633639917,-0.6793199890665371
-4.297282798644021,-0.6792436558975916
-4.296429791196256,-0.6791673990618152
-4.295577313260412,-0.6790912184828746
-4.294725364042222,-0.6790151140845129
-4.293873942748609,-0.6789390857905495
-4.293023048587686,-0.6788631335248803
-4.292172680768754,-0.6787872572114766
-4.2913228385023015,-0.6787114567743862
-4.290473520999998,-0.678635732137733
-4.289624727474699,-0.6785600832257164
-4.288776457140437,-0.6784845099626118
-4.2879287092124265,-0.6784090122727704
-4.287081482907058,-0.6783335900806189
-4.286234777441898,-0.6782582433106594
-4.285388592035685,-0.6781829718874699
-4.284542925908331,-0.6781077757357037
-4.28369777828092,-0.678032654780089
-4.282853148375699,-0.6779576089454302
-4.282009035416086,-0.6778826381566059
-4.281165438626661,-0.6778077423385704
-4.280322357233172,-0.677732921416353
-4.279479790462522,-0.6776581753150579
-4.278637737542779,-0.6775835039598639
-4.277796197703164,-0.6775089072760252
-4.27695517017406,-0.6774343851888704
-4.276114654186999,-0.6773599376238029
-4.275274648974669,-0.6772855645063001
-4.2744351537709075,-0.6772112657619149
-4.273596167810701,-0.6771370413162743
-4.272757690330185,-0.6770628910950791
-4.271919720566641,-0.6769888150241052
-4.271082257758491,-0.6769148130292024
-4.270245301145303,-0.6768408850362944
-4.269408849967785,-0.6767670309713791
-4.268572903467784,-0.676693250760529
-4.2677374608882825,-0.6766195443298897
-4.2669025214734,-0.6765459116056809
-4.26606808446839,-0.6764723525141965
-4.265234149119638,-0.6763988669818033
-4.264400714674659,-0.6763254549349427
-4.263567780382097,-0.6762521163001289
-4.262735345491724,-0.6761788510039499
-4.261903409254437,-0.6761056589730672
-4.261071970922256,-0.6760325401342153
-4.260241029748323,-0.6759594944142022
-4.2594105849869,-0.6758865217399093
-4.25858063589337,-0.6758136220382907
-4.25775118172423,-0.6757407952363734
-4.256922221737094,-0.6756680412612581
-4.2560937551906886,-0.6755953600401181
-4.2552657813448524,-0.6755227515001991
-4.254438299460536,-0.6754502155688202
-4.253611308799795,-0.6753777521733726
-4.252784808625796,-0.6753053612413202
-4.251958798202807,-0.6752330427002002
-4.251133276796203,-0.6751607964776212
-4.2503082436724595,-0.6750886225012647
-4.249483698099151,-0.6750165206988845
-4.248659639344952,-0.6749444909983069
-4.247836066679635,-0.6748725333274297
-4.247012979374066,-0.6748006476142234
-4.246190376700205,-0.6747288337867305
-4.245368257931105,-0.674657091773065
-4.244546622340908,-0.6745854215014131
-4.243725469204847,-0.6745138229000327
-4.24290479779924,-0.674442295897254
-4.242084607401491,-0.6743708404214779
-4.2412648972900895,-0.6742994564011775
-4.240445666744605,-0.6742281437648976
-4.239626915045688,-0.6741569024412537
-4.238808641475069,-0.6740857323589338
-4.237990845315557,-0.6740146334466959
-4.237173525851034,-0.6739436056333705
-4.236356682366457,-0.6738726488478581
-4.235540314147858,-0.6738017630191315
-4.234724420482337,-0.6737309480762337
-4.2339090006580635,-0.6736602039482786
-4.233094053964276,-0.6735895305644515
-4.23227957969128,-0.6735189278540081
-4.231465577130443,-0.6734483957462754
-4.230652045574198,-0.6733779341706503
-4.229838984316037,-0.6733075430566007
-4.229026392650513,-0.6732372223336653
-4.228214269873237,-0.6731669719314528
-4.2274026152808775,-0.6730967917796427
-4.226591428171156,-0.673026681807984
-4.22578070784285,-0.6729566419462973
-4.224970453595786,-0.6728866721244722
-4.224160664730842,-0.6728167722724689
-4.2233513405499465,-0.6727469423203176
-4.222542480356072,-0.6726771821981183
-4.221734083453238,-0.6726074918360414
-4.220926149146508,-0.6725378711643266
-4.220118676741989,-0.6724683201132835
-4.219311665546826,-0.6723988386132913
-4.218505114869206,-0.6723294265947992
-4.217699024018352,-0.6722600839883255
-4.216893392304525,-0.6721908107244585
-4.216088219039018,-0.6721216067338551
-4.21528350353416,-0.6720524719472425
-4.214479245103309,-0.6719834062954164
-4.213675443060854,-0.6719144097092422
-4.212872096722213,-0.671845482119654
-4.21206920540383,-0.6717766234576557
-4.211266768423174,-0.6717078336543192
-4.21046478509874,-0.6716391126407859
-4.209663254750041,-0.6715704603482664
-4.208862176697616,-0.6715018767080394
-4.208061550263021,-0.6714333616514525
-4.207261374768827,-0.6713649151099221
-4.206461649538623,-0.6712965370149333
-4.205662373897016,-0.6712282272980397
-4.20486354716962,-0.6711599858908628
-4.204061464147609,-0.6710918127250931
-4.203263533229534,-0.6710237077324892
-4.202466049208587,-0.6709556708448778
-4.201669011414421,-0.6708877019941542
-4.2008724191776965,-0.6708198011122812
-4.200076271830077,-0.6707519681312901
-4.1992805687042285,-0.67068420298328
-4.19848530913382,-0.6706165056004179
-4.197690492453516,-0.6705488759149385
-4.196896117998983,-0.6704813138591448
-4.196102185106881,-0.6704138193654068
-4.1953086931148675,-0.6703463923661626
-4.194515641361592,-0.6702790327939177
-4.193723029186697,-0.6702117405812449
-4.192930855930814,-0.6701445156607848
-4.192139120935565,-0.6700773579652453
-4.191347823543558,-0.6700102674274011
-4.190556963098389,-0.669943243980095
-4.189766538944639,-0.6698762875562361
-4.188976550427869,-0.6698093980888009
-4.188186996894625,-0.6697425755108333
-4.18739787769243,-0.6696758197554435
-4.186609192169787,-0.6696091307558094
-4.18582093967618,-0.6695425084451747
-4.185033119562063,-0.6694759527568508
-4.184245731178867,-0.6694094636242149
-4.1834587738789955,-0.669343040980712
-4.182672247015824,-0.6692766847598524
-4.181886149943697,-0.6692103948952137
-4.1811004820179285,-0.6691441713204398
-4.180315242594799,-0.6690780139692405
-4.179530431031553,-0.6690119227753923
-4.178746046686403,-0.6689458976727383
-4.1779620889185205,-0.6688799385951867
-4.177178557088039,-0.6688140454767126
-4.176395450556054,-0.6687482182513571
-4.175612768684617,-0.6686824568532268
-4.174830510836737,-0.6686167612164948
-4.174048676376379,-0.6685511312753996
-4.173267264668461,-0.6684855669642453
-4.172486275078856,-0.6684200682174022
-4.171705706974384,-0.6683546349693059
-4.17092555972282,-0.6682892671544578
-4.170145832692882,-0.6682239647074246
-4.16936652525424,-0.6681587275628382
-4.168587636777506,-0.6680935556553966
-4.167809166634236,-0.6680284489198625
-4.167031114196932,-0.6679634072910636
-4.1662534788390335,-0.6678984307038938
-4.1654762599349215,-0.6678335190933111
-4.164699456859917,-0.667768672394339
-4.1639230689902735,-0.6677038905420658
-4.163147095703185,-0.6676391734716449
-4.162371536376777,-0.6675745211182944
-4.161596390390109,-0.6675099334172974
-4.16082165712317,-0.6674454103040013
-4.160047335956883,-0.6673809517138183
-4.159273426273095,-0.6673165575822257
-4.1584999274545815,-0.6672522278447646
-4.157726838885047,-0.6671879624370411
-4.156954159949116,-0.6671237612947252
-4.1561818900323395,-0.6670596243535516
-4.155410028521188,-0.6669955515493193
-4.154638574803053,-0.6669315428178912
-4.153867528266246,-0.6668675980951944
-4.153096888299993,-0.6668037173172203
-4.1523266542944395,-0.6667399004200243
-4.151556825640645,-0.6666761473397256
-4.1507874017305815,-0.666612458012507
-4.150018381957132,-0.6665488323746156
-4.149249765714093,-0.6664852703623623
-4.148481552396169,-0.666421771912121
-4.147713741398972,-0.6663583369603301
-4.14694633211902,-0.6662949654434909
-4.146179323953739,-0.6662316572981686
-4.145412716301455,-0.6661684124609917
-4.1446465085614,-0.6661052308686517
-4.143880700133705,-0.6660421124579043
-4.143115290419401,-0.6659790571655675
-4.142350278820419,-0.6659160649285232
-4.141585664739585,-0.6658531356837158
-4.140821447580622,-0.6657902693681532
-4.140057626748149,-0.6657274659189063
-4.139294201647673,-0.6656647252731085
-4.138531171685599,-0.6656020473679567
-4.137768536269217,-0.6655394321407098
-4.13700629480671,-0.6654768795286903
-4.136244446707147,-0.6654143894692828
-4.135482991380483,-0.6653519618999346
-4.13472192823756,-0.665289596758156
-4.1339612566901005,-0.6652272939815189
-4.133200976150712,-0.6651650535076585
-4.132441086032883,-0.665102875274272
-4.1316815857509805,-0.665040759219119
-4.130922474720251,-0.6649787052800211
-4.130163752356817,-0.6649167133948621
-4.129405418077679,-0.6648547835015886
-4.1286474713007095,-0.6647929155382082
-4.1278899114446554,-0.664731109442791
-4.127132737929135,-0.6646693651534694
-4.126375950174638,-0.6646076826084373
-4.125619547602524,-0.66454606174595
-4.124863529635016,-0.6644845025043251
-4.124107895695211,-0.6644230048219419
-4.123352645207065,-0.6643615686372413
-4.122597777595401,-0.6643001938887252
-4.121843292285905,-0.6642388805149575
-4.121089188705123,-0.6641776284545637
-4.120335466280462,-0.6641164376462305
-4.119582124440188,-0.6640553080287053
-4.118829162613425,-0.6639942395407978
-4.118076580230151,-0.6639332321213782
-4.1173243767212035,-0.663872285709378
-4.116572551518269,-0.6638114002437898
-4.115821104053888,-0.6637505756636672
-4.115070033761454,-0.6636898119081247
-4.114319340075209,-0.6636291089163378
-4.113569022430243,-0.6635684666275425
-4.112819080262494,-0.6635078849810363
-4.1120695130087475,-0.6634473639161764
-4.111320320106631,-0.6633869033723814
-4.110571500994618,-0.6633265032891302
-4.109823055112023,-0.6632661636059622
-4.109074981899002,-0.6632058842624773
-4.1083272807965505,-0.6631456651983361
-4.107579951246502,-0.663085506353259
-4.10683299269153,-0.6630254076670268
-4.106086404575139,-0.662965369079481
-4.105340186341674,-0.6629053905305227
-4.104594337436308,-0.6628454719601133
-4.10384885730505,-0.6627856133082743
-4.10310374539474,-0.6627258145150874
-4.102359001153044,-0.6626660755206935
-4.101614624028461,-0.6626063962652939
-4.100870613470316,-0.6625467766891497
-4.100126968928757,-0.6624872167325817
-4.09938368985476,-0.6624277163359704
-4.098640775700126,-0.6623682754397555
-4.097898225917472,-0.662308893984437
-4.097156039960243,-0.6622495719105737
-4.0964142172827,-0.6621903091587844
-4.095672757339922,-0.6621311056697468
-4.094931659587809,-0.6620719613841981
-4.094190923483074,-0.6620128762429351
-4.093450548483247,-0.6619538501868134
-4.0927105340466685,-0.6618948831567477
-4.091970879632496,-0.6618359750937122
-4.091231584700694,-0.6617771259387395
-4.090492648712039,-0.6617183356329219
-4.089754071128119,-0.6616596041174103
-4.089015851411323,-0.6616009313334141
-4.088277989024853,-0.6615423172222017
-4.087540483432712,-0.6614837617251008
-4.08680333409971,-0.6614252647834968
-4.086066540491458,-0.6613668263388346
-4.085330102074367,-0.6613084463326169
-4.084594018315652,-0.6612501247064053
-4.0838582886833255,-0.6611918614018202
-4.083122912646197,-0.6611336563605394
-4.082387889673875,-0.6610755095243002
-4.081653219236761,-0.6610174208348971
-4.0809189008060525,-0.6609593902341833
-4.080184933853741,-0.6609014176640704
-4.079451317852607,-0.6608435030665274
-4.0787180522762245,-0.660785646383582
-4.077985136598957,-0.6607278475573197
-4.077252570295956,-0.6606701065298834
-4.076520352843159,-0.6606124232434747
-4.07578848371729,-0.6605547976403525
-4.075016360379931,-0.6604972296628333
-4.074230187392484,-0.6604397192532916
-4.073427755872765,-0.6603822663541596
-4.072617136899491,-0.6603248709079266
-4.0717657416826345,-0.6602675328571397
-4.070899621655764,-0.6602102521444038
-4.070019373375705,-0.6601530287123807
-4.069125494733837,-0.6600958625037894
-4.068218503293336,-0.6600387534614067
-4.067296308595421,-0.6599817015280665
-4.0663300767398844,-0.6599247066466596
-4.06535099429301,-0.6598677687601342
-4.064358633098871,-0.6598108878114952
-4.063352815095034,-0.6597540637438049
-4.062334722976303,-0.6596972965001822
-4.061304574452433,-0.6596405860238033
-4.060261820143786,-0.6595839322579007
-4.059207143151451,-0.6595273351457638
-4.0581132149001435,-0.6594707946307392
-4.056979204092163,-0.6594143106562298
-4.0558354555309055,-0.6593578831656948
-4.054683057586423,-0.6593015121026502
-4.053521098436486,-0.6592451974106688
-4.052349966223143,-0.6591889390333792
-4.051142933341248,-0.659132736914467
-4.049928345316823,-0.6590765909976737
-4.048705589621458,-0.6590205012267971
-4.047475263754059,-0.6589644675456916
-4.0462383246574,-0.6589084898982671
-4.044965386979717,-0.65885256822849
-4.0436851008207775,-0.6587967024803827
-4.042397912174159,-0.6587408925980234
-4.041104021536307,-0.6586851385255466
-4.039803897076079,-0.6586294402071422
-4.0384977138892575,-0.6585737975870563
-4.03718635452522,-0.6585182106095904
-4.035869049932909,-0.658462679219102
-4.034545563886788,-0.6584072033600039
-4.033186917141574,-0.6583517829767651
-4.031792525166354,-0.6582964180139095
-4.030393347210023,-0.6582411084160169
-4.028990419771701,-0.6581858541277219
-4.027582646061454,-0.6581306550937154
-4.026169985387719,-0.6580755112587429
-4.024753045537263,-0.6580204225676054
-4.023332922672367,-0.6579653889651589
-4.021881190175158,-0.6579104103963149
-4.020426636444429,-0.6578554868060398
-4.01896960767823,-0.657800618139355
-4.017483062842299,-0.6577458043413367
-4.01602226946433,-0.6576910453571165
-4.01453463266874,-0.6576363411318806
-4.01304706902541,-0.6575816916108699
-4.011559654305234,-0.6575270967393803
-4.010072533212847,-0.6574725564627621
-4.008560497589496,-0.6574180707264206
-4.007049352655495,-0.6573636394758151
-4.005539593268384,-0.6573092626564605
-4.0040315277077445,-0.6572549402139252
-4.002524110811789,-0.6572006720938326
-4.001042922104407,-0.6571464582418598
-3.9995127149087004,-0.6570922986037391
-3.9979839195428117,-0.6570381931252567
-3.996456729370706,-0.6569841417522526
-3.9949057982030363,-0.6569301444306215
-3.993357238290767,-0.6568762011063121
-3.9918104746443204,-0.6568223117253269
-3.9902664631848728,-0.6567684762337227
-3.9887266778059027,-0.6567146945776101
-3.9871671731681864,-0.6566609667031538
-3.985611513126504,-0.6566072925565718
-3.984060537560001,-0.6565536720841363
-3.9825138528370942,-0.6565001052321733
-3.9809707263272225,-0.6564465919470623
-3.979408849508361,-0.6563931321752365
-3.977852225256293,-0.6563397258631825
-3.9763003058699753,-0.6562863729574404
-3.974753786398048,-0.6562330734046042
-3.973213229692726,-0.6561798271513208
-3.9716556665187275,-0.6561266341442906
-3.970103976017444,-0.6560734943302675
-3.968559070310533,-0.6560204076560583
-3.967020744773219,-0.6559673740685235
-3.9654888497938816,-0.6559143935145761
-3.9639416057373027,-0.6558614659411828
-3.9624215308002833,-0.6558085912953626
-3.9608874630203146,-0.6557557695241885
-3.9593597225443706,-0.6557030005747855
-3.9578392762391563,-0.6556502843943319
-3.9563265964118592,-0.6555976209300587
-3.9548202564011627,-0.6555450101292499
-3.953300613312304,-0.6554924519392418
-3.9518076267914166,-0.6554399463074236
-3.9503023642414012,-0.6553874931812376
-3.9488234818492516,-0.6553350925081773
-3.94735047999854,-0.6552827442357905
-3.945864226694331,-0.6552304483116758
-3.944366174904678,-0.6551782046834853
-3.9428762767098604,-0.655126013298923
-3.9413955974985897,-0.6550738741057451
-3.939922816777581,-0.6550217870517607
-3.938475805516099,-0.6549697520848301
-3.9369970422568867,-0.6549177691528665
-3.9355255774680797,-0.6548658382038348
-3.9340611907168164,-0.654813959185752
-3.93260379956409,-0.6547621320466874
-3.9311332363744023,-0.6547103567347621
-3.929667857598528,-0.6546586331981483
-3.9282076252139793,-0.6546069613850714
-3.9267327638710996,-0.6545553412438074
-3.9252630390266483,-0.6545037727226848
-3.9237977159639623,-0.6544522557700834
-3.922336978299817,-0.6544007903344344
-3.920880154109528,-0.6543493763642212
-3.9194272611233414,-0.6542980138079781
-3.9179798345838965,-0.6542467026142913
-3.9165183175058247,-0.6541954427317982
-3.9150679252919725,-0.6541442341091877
-3.9136297131888047,-0.6540930766951996
-3.9121887863241374,-0.6540419704386256
-3.9107588157578537,-0.6539909152883081
-3.909339584442809,-0.653939911193141
-3.907930735835211,-0.653888958102069
-3.9065311440842225,-0.6538380559640882
-3.905127461307815,-0.6537872047282451
-3.903732052943569,-0.6537364043436382
-3.902345243022421,-0.6536856547594156
-3.900966035438382,-0.6536349559247774
-3.8995950085660027,-0.6535843077889738
-3.8982145341512,-0.6535337103013059
-3.8968394640333552,-0.653483163411126
-3.895471774090382,-0.6534326670678359
-3.894108970672364,-0.6533822212208893
-3.892752539613491,-0.6533318258197895
-3.8913850257964806,-0.653281480814091
-3.890041359516195,-0.6532311861533981
-3.888685509163632,-0.6531809417873657
-3.887331690240571,-0.6531307476656996
-3.8859522056309235,-0.6530806037381551
-3.884557969205053,-0.6530305099545382
-3.8831683516376736,-0.6529804662647047
-3.881783353735035,-0.6529304726185612
-3.8804085932817656,-0.6528805289660637
-3.8790294727904215,-0.6528306352572188
-3.877653240679236,-0.6527807914420829
-3.876257412589406,-0.652730997470762
-3.8748660014744183,-0.6526812532934123
