x_ref,y_ref
-4.228433745484036,1.5862264892255085
-4.22762476167526,1.5861372759161618
-4.226816241342948,1.5860481518201244
-4.226008183791883,1.5859591168481832
-4.225200588327896,1.5858701709112137
-4.224393454257854,1.5857813139201815
-4.223586780889668,1.5856925457861402
-4.222780567532284,1.5856038664202328
-4.221974813495685,1.5855152757336914
-4.221169518090892,1.5854267736378365
-4.220364680629955,1.5853383600440776
-4.219560300425961,1.5852500348639122
-4.218756376793022,1.5851617980089272
-4.217952909046283,1.585073649390797
-4.217149896501914,1.5849855889212852
-4.216347338477111,1.5848976165122426
-4.215545234290095,1.5848097320756092
-4.214743583260111,1.5847219355234123
-4.21394238470742,1.5846342267677678
-4.213141637953309,1.5845466057208788
-4.212341342320079,1.584459072295037
-4.21154149713105,1.5843716264026206
-4.2107421017105535,1.584284267956097
-4.209943155383938,1.5841969968680196
-4.209144657477562,1.5841098130510303
-4.208346607318796,1.5840227164178582
-4.207549004236018,1.5839357068813191
-4.206751847558614,1.5838487843543165
-4.205955136616976,1.583761948749841
-4.205158870742501,1.5836751999809702
-4.204363049267587,1.5835885379608678
-4.2035676715256365,1.583501962602786
-4.202772736851048,1.5834154738200619
-4.201978244579221,1.5833290715261208
-4.201180489511096,1.5832427556344735
-4.200386880054976,1.5831565260587177
-4.19959371101379,1.5830703827125379
-4.198800981726917,1.5829843255097042
-4.1980086915347234,1.5828983543640733
-4.1972168397785685,1.582812469189588
-4.196425425800798,1.5827266699002773
-4.195634448944743,1.582640956410256
-4.1948439085547236,1.5825553286337244
-4.194053803976038,1.5824697864849695
-4.193264134554971,1.5823843298783633
-4.1924748996387855,1.5822989587283638
-4.191686098575724,1.5822136729495142
-4.190897730715007,1.5821284724564435
-4.1901097954068325,1.582043357163866
-4.189322292002369,1.581958326986581
-4.188535219853763,1.5818733818394732
-4.187748578314128,1.5817885216375125
-4.186962366737554,1.581703746295754
-4.186176584479095,1.5816190557293368
-4.185391230894774,1.5815344498534865
-4.184606305341578,1.5814499285835117
-4.183821807177463,1.581365491834807
-4.183037735761343,1.581281139522851
-4.182254090453099,1.581196871563207
-4.181470870613566,1.5811126878715227
-4.180688075604542,1.58102858836353
-4.179905704788783,1.5809445729550453
-4.179123757529997,1.580860641561969
-4.178342233192848,1.580776794100286
-4.177561131142956,1.5806930304860645
-4.176780450746889,1.5806093506354573
-4.176000191372165,1.5805257544647004
-4.175220352387254,1.5804422418901147
-4.17444093316157,1.5803588128281034
-4.173661933065475,1.5802754671951542
-4.172883351470273,1.5801922049078378
-4.1721051877482145,1.5801090258828088
-4.1713274412724894,1.5800259300368047
-4.170550111417228,1.5799429172866468
-4.1697731975574985,1.579859987549239
-4.168996699069309,1.5797771407415686
-4.168220615329602,1.579694376780706
-4.167444945716255,1.579611695583804
-4.166669689608078,1.579529097068099
-4.165894846384813,1.5794465811509097
-4.165120415427132,1.5793641477496376
-4.164346396116638,1.5792817967817667
-4.16357278783586,1.5791995281648639
-4.1627995899682535,1.5791173418165778
-4.162026801898198,1.5790352376546402
-4.161254423010997,1.5789532155968642
-4.160482452692878,1.5788712755611463
-4.159710890330985,1.578789417465464
-4.158939735313386,1.5787076412278773
-4.158168987029063,1.5786259467665282
-4.157398644867916,1.5785443339996406
-4.156628708220762,1.5784628028455197
-4.155859176479328,1.578381353222553
-4.1550900490362555,1.5782999850492092
-4.154321325285098,1.578218698244039
-4.153553004620317,1.5781374927256737
-4.152785086437284,1.5780563684128268
-4.152017570132275,1.577975325224293
-4.151250455102473,1.5778943630789475
-4.150483740745966,1.5778134818957472
-4.149717426461744,1.5777326815937303
-4.148951511649699,1.5776519620920155
-4.148185995710621,1.5775713233098023
-4.147420878046202,1.5774907651663712
-4.14665615805903,1.5774102875810838
-4.145891835152588,1.5773298904733815
-4.145127908731256,1.577249573762787
-4.144364378200306,1.5771693373689029
-4.143601242965903,1.577089181211413
-4.142838502435101,1.5770091052100803
-4.142076156015845,1.576929109284749
-4.141314203116968,1.576849193355343
-4.140552643148189,1.5767693573418666
-4.139791475520114,1.5766896011644036
-4.1390306996442305,1.576609924743118
-4.138270314932911,1.5765303279982537
-4.137510320799409,1.5764508108501343
-4.136750716657857,1.5763713732191629
-4.135991501923267,1.5762920150258226
-4.135232676011529,1.5762127361906757
-4.134474238339409,1.5761335366343638
-4.133716188324546,1.5760544162776082
-4.132958525385456,1.5759753750412095
-4.132201248941525,1.575896412846047
-4.13144435841301,1.5758175296130799
-4.130687853221037,1.5757387252633457
-4.129931732787602,1.575659999717961
-4.129175996535568,1.575581352898122
-4.128420643888662,1.5755027847251026
-4.1276656742714755,1.5754242951202564
-4.126911087109465,1.575345884005015
-4.126156881828948,1.5752675513008887
-4.125403057857102,1.5751892969294667
-4.124649614621963,1.575111120812416
-4.123896551552427,1.5750330228714824
-4.123143868078245,1.5749550030284898
-4.122391563630025,1.5748770612053402
-4.121639637639226,1.5747991973240136
-4.120888089538164,1.5747214113065684
-4.120136918760004,1.5746437030751408
-4.119386124738761,1.5745660725519444
-4.118635706909299,1.5744885196592713
-4.117885664707333,1.5744110443194907
-4.117135997569418,1.5743336464550501
-4.116386704932961,1.5742563259884739
-4.115637786236209,1.5741790828423643
-4.114889240918251,1.5741019169394008
-4.114141068419021,1.5740248282023401
-4.113393268179289,1.5739478165540166
-4.112645839640667,1.5738708819173415
-4.111898782245603,1.573794024215303
-4.111152095437381,1.5737172433709665
-4.110405778660122,1.5736405393074744
-4.109659831358779,1.5735639119480458
-4.108914252979138,1.5734873612159765
-4.108169042967816,1.5734108870346393
-4.107424200772261,1.5733344893274834
-4.106679725840749,1.5732581680180349
-4.105935617622385,1.5731819230298956
-4.105191875567098,1.5731057542867446
-4.1044484991256445,1.5730296617123367
-4.103705487749603,1.572953645230503
-4.102962840891376,1.5728777047651514
-4.102220558004185,1.572801840240265
-4.101478638542076,1.5727260515799037
-4.10073708195991,1.5726503387082027
-4.099995887713367,1.5725747015493732
-4.0992550552589435,1.5724991400277026
-4.098514584053952,1.5724236540675538
-4.097774473556518,1.5723482435933651
-4.09703472322558,1.5722729085296505
-4.096295332520889,1.5721976488009997
-4.095556300903004,1.5721224643320775
-4.094817627833296,1.5720473550476244
-4.094079312773943,1.5719723208724554
-4.093341355187929,1.5718973617314618
-4.092603754539044,1.5718224775496092
-4.091866510291883,1.5717476682519385
-4.091129621911842,1.5716729337635653
-4.09039308886512,1.5715982740096806
-4.08965691061872,1.5715236889155497
-4.088921086640439,1.571449178406513
-4.088185616398875,1.5713747424079854
-4.087450499363423,1.5713003808454562
-4.086715735004275,1.5712260936444895
-4.085981322792415,1.5711518807307239
-4.085247262199624,1.571077742029872
-4.084513552698471,1.571003677467721
-4.083780193762321,1.5709296869701321
-4.083047184865324,1.5708557704630408
-4.082314525482423,1.5707819278724564
-4.081582215089346,1.570708159124463
-4.080850253162609,1.5706344641452172
-4.080118639179512,1.5705608428609508
-4.0793873726181396,1.5704872951979687
-4.078656452957359,1.5704138210826495
-4.07792587967682,1.5703404204414457
-4.077195652256951,1.570267093200883
-4.076465770178963,1.5701938392875612
-4.075736232924841,1.5701206586281524
-4.075007039977351,1.570047551149403
-4.074278190820031,1.5699745167781325
-4.073549684937198,1.569901555441233
-4.072780919798008,1.5698286670656707
-4.0719980999714345,1.5697558515784837
-4.071199016582847,1.5696831089067842
-4.070391740718508,1.5696104389777563
-4.069543683595923,1.5695378417186574
-4.068680896656183,1.5694653170568176
-4.0678039764636225,1.5693928649196394
-4.066913420917123,1.5693204852345988
-4.066009747587347,1.5692481779292429
-4.065090866022992,1.5691759429311924
-4.064127942331313,1.56910378016814
-4.063152163086052,1.5690316895678509
-4.062163100138722,1.5689596710581617
-4.061160575434326,1.5688877245669823
-4.060145771675086,1.5688158500222942
-4.059118906578168,1.5687440473521508
-4.0580794307713335,1.5686723164846774
-4.057028027363057,1.5686006573480717
-4.055937367785432,1.5685290698706025
-4.054806620748123,1.5684575539806107
-4.053666131061882,1.5683861096065088
-4.052516987104102,1.5683147366767811
-4.051358277059888,1.5682434351199832
-4.050190389078611,1.568172204864742
-4.048986595562433,1.5681010458397562
-4.0477752420446755,1.5680299579737953
-4.04655571600422,1.5679589411957002
-4.0453286149472465,1.5678879954343834
-4.044094895823798,1.5678171206188278
-4.042825173289365,1.5677463166780878
-4.041548097450961,1.5676755835412886
-4.040264114309396,1.5676049211376262
-4.038973424368342,1.5675343293963673
-4.037676495803866,1.5674638082468497
-4.036373503718953,1.5673933576184818
-4.035065330670171,1.567322977440742
-4.033751207613643,1.5672526676431802
-4.032430898331,1.5671824281554159
-4.031075423584119,1.5671122589071391
-4.029684198849236,1.5670421598281108
-4.028288183382381,1.5669721308481617
-4.026888413689801,1.5669021718971923
-4.025483792988676,1.566832282905174
-4.024074280594551,1.5667624638021476
-4.022660484301284,1.5666927145182241
-4.021243500278242,1.5666230349835848
-4.019794901914625,1.56655342512848
-4.018343477616286,1.5664838848832303
-4.016889573588329,1.566414414178226
-4.015406148803533,1.5663450129439267
-4.013948470796623,1.5662756811108616
-4.012463944699034,1.5662064186096294
-4.010979487087658,1.5661372253708987
-4.009495173740389,1.5660681013254065
-4.0080111493688495,1.56599904640396
-4.006502205821264,1.5659300605374349
-4.004994148324916,1.5658611436567762
-4.0034874717443,1.5657922956929984
-4.001982484365947,1.5657235165771841
-4.000478141035004,1.5656548062404858
-3.9990000212822876,1.565586164614124
-3.997472878437814,1.5655175916293889
-3.995947142826632,1.5654490872176383
-3.9944230078196,1.5653806513102995
-3.992875127234257,1.565312283838868
-3.9913296133284413,1.565243984734908
-3.9897858911194377,1.565175753930052
-3.9882449165352774,1.5651075913560006
-3.986708163476282,1.5650394969445234
-3.98515168661006,1.5649714706274578
-3.9835990497982148,1.5649035123367092
-3.9820510929267043,1.5648356220042512
-3.9805074223707475,1.5647677995621259
-3.9789673055065755,1.5647000449424424
-3.9774084338189444,1.5646323580773789
-3.975854810190411,1.5645647388991804
-3.974305886926692,1.56449718734016
-3.9727623590831795,1.5644297033326986
-3.97122478951883,1.5643622868092448
-3.969670209005092,1.5642949377023143
-3.9681214966900793,1.5642276559444908
-3.966579564702159,1.5641604414684251
-3.9650442084232576,1.5640932942068355
-3.9635152782484457,1.5640262140925076
-3.9619709945491848,1.563959201058294
-3.9604538755289473,1.5638922550371144
-3.9589227592318856,1.563825375961956
-3.9573979658116243,1.563758563765873
-3.955880462141509,1.563691818381986
-3.9543707205353584,1.5636251397434828
-3.952867314338477,1.5635585277836181
-3.951350600662712,1.5634919824357134
-3.9498605391607993,1.5634255036331564
-3.9483581972422295,1.5633590913094022
-3.9468822311005787,1.5632927453979715
-3.94541214112599,1.5632264658324524
-3.94392879533009,1.5631602525464987
-3.942433646687483,1.5630941054738312
-3.9409466472849912,1.5630280245482362
-3.9394688625178578,1.5629620097035668
-3.9379989718993205,1.5628960608737419
-3.9365548464051563,1.562830177992747
-3.9350789645846103,1.5627643609946331
-3.9336103769123114,1.5626986098135174
-3.9321488629618817,1.5626329243835826
-3.9306943403007875,1.5625673046390778
-3.929226641299995,1.5625017505143175
-3.927764122416732,1.562436261943682
-3.9263067456349563,1.5623708388616173
-3.9248347356114452,1.5623054812026345
-3.9233678578093834,1.5622401889013107
-3.9219053775185233,1.5621749618922882
-3.920447478362046,1.5621098001102747
-3.918993488421664,1.5620447034900433
-3.917543425434009,1.561979671966432
-3.916098824648098,1.5619147054743445
-3.9146401290849298,1.561849803948749
-3.913192554153709,1.561784967324679
-3.9117571551072485,1.561720195537233
-3.9103190370797036,1.5616554885215748
-3.908891871137287,1.561590846212932
-3.907475440239173,1.5615262685465978
-3.9060693878478805,1.5614617554579302
-3.904672588118873,1.561397306882351
-3.9032716931764133,1.5613329227553474
-3.9018790684643645,1.561268603012471
-3.900495038019935,1.5612043475893373
-3.8991186057433995,1.5611401564216267
-3.8977503500155635,1.561076029445084
-3.896372642588586,1.5610119665955178
-3.8950003353080853,1.5609479678088012
-3.8936354040582,1.560884033020871
-3.8922753551952303,1.5608201621677291
-3.890921674559573,1.5607563551854402
-3.8895569070401432,1.5606926120101337
-3.8882159829379925,1.5606289325780023
-3.8868628706502966,1.560565316825303
-3.8855117856850057,1.5605017646883566
-3.884135030932191,1.5604382761035471
-3.8827435202683693,1.5603748510073223
-3.8813566243743947,1.5603114893361938
-3.879974344062651,1.5602481910267365
-3.8786022971238903,1.5601849560155885
-3.877225886076783,1.560121784239452
-3.875852359345668,1.5600586756350912
-3.8744592325778386,1.559995630139335
-3.873070518732868,1.5599326476890745
-3.8716861010533923,1.5598697282212641
-3.8703009783639652,1.5598068716729216
-3.8688980137090305,1.5597440779811276
-3.8675232856464663,1.5596813470830253
-3.866148475401559,1.559618678915821
-3.864776499850237,1.5595560734167841
-3.863404270563523,1.5594935305232462
-3.862033083389933,1.5594310501726016
-3.860637864496924,1.559368632302308
-3.8592428206943143,1.5593062768498844
-3.857850117955311,1.5592439837529135
-3.856456885253435,1.5591817529490393
-3.855040542946543,1.559119584375969
-3.853624965269306,1.559057477971472
-3.8522090665736535,1.5589954336733793
-3.8507947394160933,1.5589334514195847
-3.8493792296190614,1.558871531148044
-3.847937241631673,1.5588096727967748
-3.846495251951583,1.558747876303857
-3.845051169525965,1.5586861416074318
-3.843605558325237,1.5586244686457031
-3.8421584896110352,1.5585628573569363
-3.8407106550149064,1.5585013076794583
-3.839260313429508,1.5584398195516576
-3.837777371182025,1.5583783929119848
-3.8363208223414897,1.5583170276989515
-3.834834712941139,1.5582557238511314
-3.8333166659478968,1.558194481307159
-3.831797418407934,1.558133300005731
-3.8302783248070145,1.5580721798856039
-3.828757949534913,1.5580111208855971
-3.8272352791492676,1.5579501229445905
-3.825683732812303,1.5578891860015247
-3.8241330209371753,1.557828309995402
-3.822584241242997,1.5577674948652853
-3.8210356307830375,1.557706740550299
-3.819488960310819,1.5576460469896274
-3.8179428861968883,1.5575854141225165
-3.816398000639338,1.557524841888273
-3.8148274989444046,1.5574643302262634
-3.8132573504793736,1.557403879075916
-3.8116880816114684,1.557343488376719
-3.8100899846198004,1.5572831580682212
-3.8084915187283896,1.5572228880900316
-3.806893174090724,1.5571626783818204
-3.805293763360332,1.5571025288833173
