t,wl,wr
1.1655998229980469,0.0,3.8987619876861572
1.1667637825012207,4.0998053550720215,3.8987619876861572
1.166823387145996,4.0998053550720215,3.869760036468506
1.1672048568725586,4.128620624542236,3.869760036468506
1.1672682762145996,4.128620624542236,3.844942808151245
1.167661190032959,4.152919769287109,3.844942808151245
1.1677179336547852,4.152919769287109,3.8253679275512695
1.1680991649627686,4.1718645095825195,3.8253679275512695
1.1681571006774902,4.1718645095825195,1.4461995363235474
1.1685545444488525,1.8747222423553467,1.4461995363235474
1.168611764907837,1.8747222423553467,-0.2318330705165863
1.1690068244934082,0.2328156977891922,-0.2318330705165863
1.169062852859497,0.2328156977891922,-0.2393941730260849
1.1693894863128662,0.23976697027683258,-0.2393941730260849
1.169435739517212,0.23976697027683258,-0.2414036989212036
1.1697425842285156,0.24172663688659668,-0.2414036989212036
1.255659818649292,0.2386852502822876,-0.2414036989212036
1.2560970783233643,0.2386852502822876,-0.2384186089038849
1.372704267501831,0.23775683343410492,-0.2384186089038849
1.372755765914917,0.23775683343410492,-0.2375299036502838
1.4777352809906006,0.2357063889503479,-0.2375299036502838
1.477820634841919,0.2357063889503479,-0.23547619581222534
1.5933079719543457,0.23353874683380127,-0.23547619581222534
1.5938503742218018,0.23353874683380127,-0.233298659324646
1.7176094055175781,0.23085813224315643,-0.233298659324646
1.7177183628082275,0.23085813224315643,-0.2306092232465744
1.838383436203003,0.22772561013698578,-0.2306092232465744
1.838500738143921,0.22772561013698578,-0.22746726870536804
1.9628069400787354,0.21997441351413727,-0.22746726870536804
1.9628791809082031,0.21997441351413727,-0.21970465779304504
2.091158628463745,0.20912353694438934,-0.21970465779304504
2.0912816524505615,0.20912353694438934,-0.2088407278060913
2.208824396133423,0.1947077363729477,-0.2088407278060913
2.208933115005493,0.1947077363729477,-0.19441066682338715
2.335268497467041,0.1799802929162979,-0.19441066682338715
2.3359076976776123,0.1799802929162979,-0.1796666979789734
2.458635091781616,0.16442210972309113,-0.1796666979789734
2.459052085876465,0.16442210972309113,-0.1640901416540146
2.594087839126587,0.14607450366020203,-0.1640901416540146
2.5943636894226074,0.14607450366020203,-0.14571613073349
2.7019596099853516,0.1302170753479004,-0.14571613073349
2.7023065090179443,0.1302170753479004,-0.1298350989818573
2.8276329040527344,0.11212192475795746,-0.1298350989818573
2.827752113342285,0.11212192475795746,-0.11168042570352554
2.955197334289551,0.09665815532207489,-0.11168042570352554
2.9554531574249268,0.09665815532207489,-0.09617603570222855
3.078198194503784,0.08012194186449051,-0.09617603570222855
3.07829213142395,0.08012194186449051,-0.07958303391933441
3.2006518840789795,0.06687238067388535,-0.07958303391933441
3.2007791996002197,0.06687238067388535,-0.06627313047647476
3.3235108852386475,0.051924336701631546,-0.06627313047647476
3.3238131999969482,0.051924336701631546,-0.05121444910764694
3.4538257122039795,0.05755578354001045,-0.05121444910764694
3.454200029373169,0.05755578354001045,-0.05681489780545235
3.577540874481201,0.06345834583044052,-0.05681489780545235
3.5776848793029785,0.06345834583044052,-0.06260284036397934
3.706094980239868,0.06583797931671143,-0.06260284036397934
3.706225872039795,0.06583797931671143,-0.06479430198669434
3.8235692977905273,0.06655368208885193,-0.06479430198669434
3.8237388134002686,0.06655368208885193,-0.0651635155081749
3.9487433433532715,0.06691672652959824,-0.0651635155081749
3.949007511138916,0.06691672652959824,-0.06488972157239914
4.071027755737305,0.06698949635028839,-0.06488972157239914
4.071183443069458,0.06698949635028839,-0.06217654421925545
4.196001768112183,0.11170683801174164,-0.06217654421925545
4.196408748626709,0.11170683801174164,-0.003933751489967108
4.3039937019348145,0.44709330797195435,-0.003933751489967108
4.304081916809082,0.44709330797195435,0.3436260223388672
4.416157007217407,0.9024485945701599,0.3436260223388672
4.416353940963745,0.9024485945701599,0.8068936467170715
4.523501634597778,1.4448516368865967,0.8068936467170715
4.523642301559448,1.4448516368865967,1.3510545492172241
4.631208896636963,1.9563047885894775,1.3510545492172241
4.63130521774292,1.9563047885894775,1.8625015020370483
4.740529537200928,2.4254095554351807,1.8625015020370483
4.7406005859375,2.4254095554351807,2.340339183807373
4.847012996673584,2.8675546646118164,2.340339183807373
4.847161531448364,2.8675546646118164,2.8105781078338623
4.963698625564575,3.239731550216675,2.8105781078338623
4.963874816894531,3.239731550216675,3.219289541244507
5.068632125854492,3.456146001815796,3.219289541244507
5.068763732910156,3.456146001815796,3.478731155395508
5.181022882461548,3.365670680999756,3.478731155395508
5.181400537490845,3.365670680999756,3.4451372623443604
