t,slot1,slot2,slot3,slot4
0.8316426277160645,11.714078903198242,13.766082763671875,10.940430641174316,13.92595386505127
0.8416900634765625,11.710601806640625,13.757336616516113,10.936601638793945,13.918585777282715
0.8517327308654785,11.70720386505127,13.748682975769043,10.932840347290039,13.911295890808105
0.8616328239440918,11.703831672668457,13.740060806274414,10.929091453552246,13.904020309448242
0.8716676235198975,11.700423240661621,13.731415748596191,10.925326347351074,13.896738052368164
0.8816719055175781,11.697043418884277,13.722805976867676,10.921577453613281,13.889477729797363
0.8916332721710205,11.693663597106934,13.714210510253906,10.917838096618652,13.882235527038574
0.9017767906188965,11.690216064453125,13.705537796020508,10.91401195526123,13.874899864196777
0.9116523265838623,11.686806678771973,13.696929931640625,10.910250663757324,13.867647171020508
0.921661376953125,11.683423042297363,13.688355445861816,10.906503677368164,13.860414505004883
0.9316620826721191,11.679981231689453,13.679739952087402,10.902732849121094,13.853170394897461
0.9416618347167969,11.67662525177002,13.671236991882324,10.899062156677246,13.846047401428223
0.9516506195068359,11.67319107055664,13.66263484954834,10.895271301269531,13.838786125183105
0.9616050720214844,11.669798851013184,13.654091835021973,10.891528129577637,13.831583976745605
0.971642017364502,11.666391372680664,13.645541191101074,10.887771606445312,13.824374198913574
0.9816410541534424,11.66293716430664,13.636944770812988,10.883967399597168,13.817117691040039
0.9916760921478271,11.659546852111816,13.628429412841797,10.880223274230957,13.809930801391602
1.001659870147705,11.656166076660156,13.619927406311035,10.876480102539062,13.802748680114746
1.01163649559021,11.652788162231445,13.611446380615234,10.87275505065918,13.7955961227417
1.0216593742370605,11.649385452270508,13.602945327758789,10.86900520324707,13.788424491882324
1.0316517353057861,11.64598274230957,13.594453811645508,10.865257263183594,13.781259536743164
1.0416600704193115,11.642542839050293,13.585932731628418,10.861477851867676,13.774067878723145
1.0516564846038818,11.639142036437988,13.577460289001465,10.857731819152832,13.766918182373047
1.0616371631622314,11.635737419128418,13.568999290466309,10.853995323181152,13.759786605834961
1.071706771850586,11.632336616516113,13.560546875,10.850251197814941,13.752650260925293
1.0837223529815674,11.628937721252441,13.552103996276855,10.846508979797363,13.745521545410156
1.0925121307373047,11.625537872314453,13.543669700622559,10.846508979797363,13.745521545410156
1.101731538772583,11.622139930725098,13.535245895385742,10.839027404785156,13.731285095214844
1.111687421798706,11.618741989135742,13.526830673217773,10.835288047790527,13.724177360534668
1.1216182708740234,11.615345001220703,13.518424987792969,10.831550598144531,13.717076301574707
1.1316349506378174,11.611948013305664,13.510029792785645,10.827813148498535,13.709982872009277
1.1416606903076172,11.608565330505371,13.501652717590332,10.824080467224121,13.702896118164062
1.151773452758789,11.605169296264648,13.49327564239502,10.820345878601074,13.695816993713379
1.1618235111236572,11.601775169372559,13.484908103942871,10.816612243652344,13.68874454498291
1.171771764755249,11.598347663879395,13.476522445678711,10.8128662109375,13.681671142578125
1.1819851398468018,11.594953536987305,13.46817398071289,10.809135437011719,13.674612998962402
1.1922426223754883,11.591560363769531,13.459835052490234,10.805405616760254,13.667562484741211
1.2016682624816895,11.588167190551758,13.451504707336426,10.801676750183105,13.660518646240234
1.2117919921875,11.5847749710083,13.443183898925781,10.797948837280273,13.653481483459473
1.2222223281860352,11.58138370513916,13.4348726272583,10.794221878051758,13.646450996398926
1.2323687076568604,11.578032493591309,13.426609992980957,10.790526390075684,13.639456748962402
1.2418463230133057,11.574642181396484,13.418316841125488,10.7868013381958,13.632440567016602
1.2523012161254883,11.571252822875977,13.410033226013184,10.78307819366455,13.625432014465332
1.2620601654052734,11.567863464355469,13.401759147644043,10.779356002807617,13.618429183959961
1.2721426486968994,11.564476013183594,13.393489837646484,10.775625228881836,13.611420631408691
1.2821903228759766,11.561087608337402,13.385233879089355,10.771905899047852,13.611420631408691
1.2923755645751953,11.557700157165527,13.37698745727539,10.768186569213867,13.597451210021973
1.3016350269317627,11.554312705993652,13.368749618530273,10.764469146728516,13.590476036071777
1.3116512298583984,11.550909042358398,13.360513687133789,10.760758399963379,13.583523750305176
1.3217206001281738,11.547523498535156,13.352294921875,10.75704288482666,13.576562881469727
1.3322651386260986,11.544137954711914,13.344084739685059,10.753329277038574,13.569608688354492
1.3417329788208008,11.540757179260254,13.335885047912598,10.749613761901855,13.562657356262207
1.3517265319824219,11.537372589111328,13.327692985534668,10.745901107788086,13.555717468261719
1.361682653427124,11.533989906311035,13.319510459899902,10.74219036102295,13.548784255981445
1.3716988563537598,11.530573844909668,13.311294555664062,10.738436698913574,13.541807174682617
1.3816859722137451,11.527191162109375,13.303130149841309,10.73472785949707,13.534887313842773
1.39180588722229,11.523845672607422,13.295005798339844,10.731036186218262,13.527985572814941
1.402106761932373,11.520464897155762,13.286858558654785,10.727330207824707,13.521079063415527
1.411865234375,11.517084121704102,13.27872085571289,10.723624229431152,13.514180183410645
1.4217894077301025,11.513764381408691,13.27066421508789,10.719990730285645,13.507366180419922
1.4318158626556396,11.510344505310059,13.2625093460083,10.716265678405762,13.500463485717773
1.4417719841003418,11.506969451904297,13.254395484924316,10.71255111694336,13.493566513061523
1.4517805576324463,11.503591537475586,13.246294021606445,10.708849906921387,13.486693382263184
1.4618489742279053,11.50011920928955,13.238101959228516,10.705068588256836,13.479743957519531
1.4717445373535156,11.496759414672852,13.230037689208984,10.701387405395508,13.472904205322266
1.481710433959961,11.493388175964355,13.22197437286377,10.697705268859863,13.466073036193848
1.4918301105499268,11.49002742767334,13.213919639587402,10.694012641906738,13.459228515625
1.501723051071167,11.486651420593262,13.205862998962402,10.690317153930664,13.452388763427734
1.5118157863616943,11.483325958251953,13.19786262512207,10.686659812927246,13.445591926574707
1.5216953754425049,11.479951858520508,13.189823150634766,10.682966232299805,13.438766479492188
1.531700611114502,11.476630210876465,13.181852340698242,10.679327964782715,13.432007789611816
1.5417022705078125,11.473231315612793,13.173798561096191,10.675604820251465,13.42515754699707
1.551769733428955,11.469903945922852,13.165821075439453,10.671929359436035,13.418357849121094
1.5620522499084473,11.466523170471191,13.157815933227539,10.66825008392334,13.411576271057129
1.5717551708221436,11.463130950927734,13.149801254272461,10.66454792022705,13.404770851135254
1.5817785263061523,11.459687232971191,13.141736030578613,10.660795211791992,13.397915840148926
1.5918457508087158,11.456316947937012,13.133757591247559,10.657109260559082,13.391136169433594
1.6017615795135498,11.45295238494873,13.125800132751465,10.653441429138184,13.38438606262207
1.6117231845855713,11.44955062866211,13.117817878723145,10.649754524230957,13.377626419067383
1.6218690872192383,11.446185111999512,13.109862327575684,10.646060943603516,13.370848655700684
1.6317174434661865,11.442817687988281,13.101919174194336,10.642378807067871,13.364094734191895
1.642120599746704,11.439428329467773,13.093962669372559,10.63868236541748,13.357333183288574
1.6525962352752686,11.436116218566895,13.08609390258789,10.635049819946289,13.350640296936035
1.6624476909637451,11.4327974319458,13.078221321105957,10.631402015686035,13.34393310546875
1.6722815036773682,11.4327974319458,13.078221321105957,10.631402015686035,13.34393310546875
1.682328701019287,11.42945671081543,13.070330619812012,10.631402015686035,13.34393310546875
1.6921720504760742,11.42945671081543,13.070330619812012,10.627731323242188,13.337206840515137
1.7019805908203125,11.426156997680664,13.062491416931152,10.624095916748047,13.330521583557129
1.7117433547973633,11.422768592834473,13.054577827453613,10.620405197143555,13.323793411254883
1.7217459678649902,11.419363021850586,13.046661376953125,10.616717338562012,13.317079544067383
1.7319896221160889,11.415999412536621,13.038786888122559,10.613043785095215,13.310378074645996
1.742171049118042,11.412635803222656,13.03092098236084,10.60937213897705,13.303683280944824
1.7518954277038574,11.40914535522461,13.02293872833252,10.605609893798828,13.296907424926758
1.7617709636688232,11.405767440795898,13.015076637268066,10.601933479309082,13.290221214294434
1.7717995643615723,11.402522087097168,13.00734806060791,10.598345756530762,13.283620834350586
1.7818183898925781,11.399161338806152,12.999515533447266,10.594677925109863,13.276951789855957
1.791672945022583,11.39582347869873,12.991704940795898,10.591009140014648,13.270277976989746
1.801696538925171,11.392440795898438,12.983874320983887,10.587342262268066,13.263627052307129
1.8119511604309082,11.389078140258789,12.976052284240723,10.583650588989258,13.256938934326172
1.8217570781707764,11.38571834564209,12.96825885772705,10.579998016357422,13.250310897827148
1.831749439239502,11.382345199584961,12.96044635772705,10.576309204101562,13.243639945983887
1.842405080795288,11.379006385803223,12.952695846557617,10.572687149047852,13.237058639526367
1.8517091274261475,11.375654220581055,12.944924354553223,10.569026947021484,13.230430603027344
1.8617968559265137,11.372258186340332,12.93713092803955,10.565359115600586,13.223814010620117
1.8716905117034912,11.368858337402344,12.929333686828613,10.561673164367676,13.21717643737793
1.8816742897033691,11.36547565460205,12.921555519104004,10.557991027832031,13.21054458618164
1.8916797637939453,11.362139701843262,12.913838386535645,10.554356575012207,13.20396900177002
1.9016680717468262,11.35880184173584,12.906118392944336,10.550705909729004,13.197375297546387
1.9116809368133545,11.355415344238281,12.898351669311523,10.547003746032715,13.190731048583984
1.921696424484253,11.3521728515625,12.890738487243652,10.54341983795166,13.184209823608398
1.9316504001617432,11.348816871643066,12.88302993774414,10.53976821899414,13.17763614654541
1.9416813850402832,11.345512390136719,12.875378608703613,10.536154747009277,13.171103477478027
1.9516716003417969,11.342130661010742,12.86766529083252,10.532496452331543,13.164539337158203
1.961629867553711,11.33882999420166,12.86003589630127,10.528894424438477,13.158031463623047
1.971679925918579,11.335433006286621,12.852316856384277,10.525212287902832,13.151449203491211
1.9817633628845215,11.332083702087402,12.844651222229004,10.521566390991211,13.144905090332031
1.9916729927062988,11.328635215759277,12.836885452270508,10.51782512664795,13.138265609741211
2.001678943634033,11.325287818908691,12.829236030578613,10.514181137084961,13.131733894348145
2.0116655826568604,11.321938514709473,12.821596145629883,10.510541915893555,13.125214576721191
2.02168869972229,11.318586349487305,12.813969612121582,10.506918907165527,13.11872386932373
2.0316314697265625,11.3152437210083,12.806343078613281,10.50326919555664,13.112197875976562
2.0416476726531982,11.311897277832031,12.798726081848145,10.499629020690918,13.105690956115723
2.051665782928467,11.308560371398926,12.791131019592285,10.496006965637207,13.099211692810059
2.0616650581359863,11.305254936218262,12.783576011657715,10.492411613464355,13.09276294708252
2.071695566177368,11.301888465881348,12.775958061218262,10.488751411437988,13.086248397827148
2.081641912460327,11.298571586608887,12.768391609191895,10.485118865966797,13.079761505126953
2.0916502475738525,11.295182228088379,12.760771751403809,10.481453895568848,13.073257446289062
2.1016745567321777,11.291899681091309,12.753254890441895,10.477849006652832,13.066807746887207
2.1117022037506104,11.291899681091309,12.753254890441895,10.477849006652832,13.066807746887207
2.1216535568237305,11.288530349731445,12.745659828186035,10.474181175231934,13.060302734375
2.131634473800659,11.288530349731445,12.745659828186035,10.474181175231934,13.060302734375
2.1416523456573486,11.288530349731445,12.745659828186035,10.474181175231934,13.060302734375
2.1517083644866943,11.288530349731445,12.745659828186035,10.474181175231934,13.060302734375
2.1616926193237305,11.288530349731445,12.745659828186035,10.474181175231934,13.060302734375
2.1716806888580322,11.288530349731445,12.745659828186035,10.474181175231934,13.060302734375
2.181694269180298,11.285188674926758,12.738107681274414,10.470549583435059,13.053844451904297
2.1925973892211914,11.281847953796387,12.730563163757324,10.4669189453125,13.047391891479492
2.202281951904297,11.2752046585083,12.715533256530762,10.463314056396484,13.040968894958496
2.2116827964782715,11.271864891052246,12.708012580871582,10.45605754852295,13.028094291687012
2.2219271659851074,11.268527030944824,12.70050048828125,10.452431678771973,13.021665573120117
2.233894109725952,11.265188217163086,12.692995071411133,10.448805809020996,13.015243530273438
2.2452402114868164,11.26185131072998,12.68549919128418,10.445181846618652,13.008827209472656
2.252126693725586,11.26185131072998,12.68549919128418,10.445181846618652,13.008827209472656
2.265629291534424,11.258514404296875,12.678009986877441,10.441558837890625,13.00241756439209
2.2724931240081787,11.255178451538086,12.67052936553955,10.437936782836914,12.996012687683105
2.2822751998901367,11.251842498779297,12.663055419921875,10.43431568145752,12.989614486694336
2.292001724243164,11.251842498779297,12.663055419921875,10.43431568145752,12.989614486694336
2.302356481552124,11.248514175415039,12.655599594116211,10.430704116821289,12.983231544494629
2.311789035797119,11.245088577270508,12.648077011108398,10.427067756652832,12.976852416992188
2.321647882461548,11.241754531860352,12.64062786102295,10.423449516296387,12.970471382141113
2.331651210784912,11.238439559936523,12.633200645446777,10.419840812683105,12.964101791381836
2.341709613800049,11.235106468200684,12.62576675415039,10.416224479675293,12.957733154296875
2.3517518043518066,11.23177433013916,12.618340492248535,10.412609100341797,12.951370239257812
2.361976385116577,11.228443145751953,12.610922813415527,10.408995628356934,12.945013046264648
2.3719024658203125,11.225111961364746,12.603511810302734,10.40538215637207,12.938661575317383
2.381892204284668,11.221768379211426,12.596075057983398,10.401717185974121,12.932245254516602
2.3916728496551514,11.218472480773926,12.58871841430664,10.398141860961914,12.925944328308105
2.4018003940582275,11.215143203735352,12.581330299377441,10.39453125,12.919610023498535
2.412039279937744,11.211884498596191,12.574033737182617,10.39100456237793,12.913373947143555
2.422140121459961,11.208556175231934,12.56666088104248,10.387396812438965,12.907052040100098
2.4337918758392334,11.205227851867676,12.559296607971191,10.383790016174316,12.900735855102539
2.442164421081543,11.205227851867676,12.559296607971191,10.383790016174316,12.900735855102539
2.453115701675415,11.198567390441895,12.551939010620117,10.380189895629883,12.89443588256836
2.4616575241088867,11.195241928100586,12.537247657775879,10.372981071472168,12.881832122802734
2.4716508388519287,11.191916465759277,12.529913902282715,10.369379043579102,12.87553882598877
2.4818663597106934,11.18844223022461,12.522414207458496,10.365608215332031,12.869063377380371
2.4917519092559814,11.185193061828613,12.515169143676758,10.36206340789795,12.862835884094238
2.502142906188965,11.181869506835938,12.507858276367188,10.358464241027832,12.856559753417969
2.5118894577026367,11.178545951843262,12.500554084777832,10.354865074157715,12.850289344787598
2.5227229595184326,11.175296783447266,12.493352890014648,10.351370811462402,12.844145774841309
2.532003402709961,11.171974182128906,12.486064910888672,10.347773551940918,12.837886810302734
2.54182505607605,11.168652534484863,12.47878360748291,10.344178199768066,12.831633567810059
2.551694393157959,11.165325164794922,12.471506118774414,10.340583801269531,12.825389862060547
2.5617260932922363,11.162004470825195,12.464241027832031,10.336990356445312,12.819148063659668
2.5719122886657715,11.158684730529785,12.456982612609863,10.33339786529541,12.812911987304688
2.582146167755127,11.155364990234375,12.44973087310791,10.329806327819824,12.806681632995605
2.5932884216308594,11.152047157287598,12.442487716674805,10.326215744018555,12.800457000732422
2.603761672973633,11.148728370666504,12.442487716674805,10.326215744018555,12.800457000732422
2.6122050285339355,11.148728370666504,12.435251235961914,10.322626113891602,12.794238090515137
2.6220622062683105,11.145306587219238,12.427894592285156,10.3189058303833,12.787874221801758
2.6318345069885254,11.14207935333252,12.420795440673828,10.315455436706543,12.781829833984375
2.6417577266693115,11.138762474060059,12.413581848144531,10.311868667602539,12.775627136230469
2.651695728302002,11.135446548461914,12.40637493133545,10.308282852172852,12.769431114196777
2.6617074012756348,11.13205623626709,12.399090766906738,10.304616928100586,12.763150215148926
2.671908140182495,11.128742218017578,12.391899108886719,10.301033020019531,12.756964683532715
2.6823439598083496,11.125489234924316,12.384757041931152,10.297460556030273,12.750777244567871
2.6919541358947754,11.122175216674805,12.377580642700195,10.293878555297852,12.744603157043457
2.7016377449035645,11.118911743164062,12.370454788208008,10.290326118469238,12.738456726074219
2.71169376373291,11.115598678588867,12.363292694091797,10.286746978759766,12.732293128967285
2.7217178344726562,11.112287521362305,12.3561372756958,10.283167839050293,12.726136207580566
2.7321853637695312,11.108861923217773,12.348896026611328,10.279541015625,12.719953536987305
2.7416744232177734,11.105608940124512,12.341819763183594,10.276021957397461,12.713868141174316
2.751758098602295,11.102298736572266,12.334686279296875,10.272446632385254,12.707727432250977
2.761786699295044,11.09897518157959,12.327550888061523,10.268868446350098,12.701592445373535
2.771759271621704,11.09566593170166,12.320432662963867,10.265295028686523,12.695463180541992
2.7820229530334473,11.092320442199707,12.313275337219238,10.261673927307129,12.689282417297363
2.791752338409424,11.08907699584961,12.306231498718262,10.258146286010742,12.683202743530273
2.801758050918579,11.085683822631836,12.299042701721191,10.25449275970459,12.677001953125
2.8118276596069336,11.082377433776855,12.291953086853027,10.250923156738281,12.670893669128418
2.822263479232788,11.079126358032227,12.284927368164062,10.24740219116211,12.664839744567871
2.8316807746887207,11.075862884521484,12.27789306640625,10.243866920471191,12.658773422241211
2.8417465686798096,11.072562217712402,12.270833969116211,10.240311622619629,12.652695655822754
2.8518970012664795,11.069256782531738,12.263782501220703,10.23676586151123,12.646638870239258
2.8617703914642334,11.065942764282227,12.25672721862793,10.233210563659668,12.64057445526123
2.872076988220215,11.062599182128906,12.24964427947998,10.229622840881348,12.634479522705078
2.8817245960235596,11.059285163879395,12.242584228515625,10.226031303405762,12.628372192382812
2.891855478286743,11.05598258972168,12.235551834106445,10.2224702835083,12.622307777404785
2.9017581939697266,11.052606582641602,12.228431701660156,10.218806266784668,12.616128921508789
2.9116711616516113,11.04930591583252,12.221413612365723,10.21524715423584,12.610074996948242
2.9217402935028076,11.046005249023438,12.214402198791504,10.211688041687012,12.604025840759277
2.9318602085113525,11.042856216430664,12.207551956176758,10.208257675170898,12.59811019897461
2.9416983127593994,11.039588928222656,12.200592041015625,10.20473575592041,12.592109680175781
2.9516584873199463,11.036290168762207,12.193601608276367,10.201179504394531,12.586077690124512
2.9617390632629395,11.032991409301758,12.18661880493164,10.197625160217285,12.580050468444824
2.9716596603393555,11.029705047607422,12.17966079711914,10.194093704223633,12.574057579040527
2.9816713333129883,11.026299476623535,12.172593116760254,10.190474510192871,12.567984580993652
2.9916634559631348,11.023002624511719,12.165631294250488,10.186922073364258,12.561973571777344
3.001708745956421,11.019676208496094,12.15863037109375,10.183314323425293,12.55589771270752
3.011786699295044,11.016380310058594,12.15168285369873,10.179764747619629,12.549897193908691
3.0216596126556396,11.01308536529541,12.144742012023926,10.176216125488281,12.543902397155762
3.0316355228424072,11.009882926940918,12.137894630432129,10.172733306884766,12.537971496582031
3.0416929721832275,11.006529808044434,12.13090991973877,10.169140815734863,12.531943321228027
3.051647186279297,11.00329303741455,12.12405776977539,10.165664672851562,12.526042938232422
3.061681032180786,11.0,12.117144584655762,10.16211986541748,12.520069122314453
3.0716750621795654,10.996671676635742,12.110209465026855,10.158562660217285,12.514095306396484
3.0816516876220703,10.993349075317383,12.103279113769531,10.154994010925293,12.508106231689453
3.0916879177093506,10.989977836608887,12.096302032470703,10.151376724243164,12.502069473266602
3.101670980453491,10.98675537109375,12.089478492736816,10.147880554199219,12.49615478515625
3.1116135120391846,10.983504295349121,12.082629203796387,10.1443510055542,12.490209579467773
3.121659755706787,10.980215072631836,12.075757026672363,10.140811920166016,12.48426628112793
3.1316723823547363,10.97696590423584,12.068927764892578,10.137298583984375,12.478349685668945
3.141633987426758,10.973688125610352,12.062089920043945,10.133790969848633,12.472455978393555
3.151827096939087,10.970428466796875,12.055265426635742,10.13027572631836,12.466547966003418
3.161679983139038,10.967141151428223,12.048420906066895,10.13027572631836,12.466547966003418
3.171708345413208,10.967141151428223,12.048420906066895,10.126740455627441,12.460625648498535
3.181642770767212,10.967141151428223,12.048420906066895,10.126740455627441,12.460625648498535
3.191699504852295,10.967141151428223,12.048420906066895,10.126740455627441,12.460625648498535
3.2016730308532715,10.967141151428223,12.048420906066895,10.126740455627441,12.460625648498535
3.2118446826934814,10.963854789733887,12.041583061218262,10.126740455627441,12.460625648498535
3.2221477031707764,10.963854789733887,12.041583061218262,10.12320613861084,12.45470905303955
3.2317326068878174,10.960479736328125,12.034672737121582,10.119622230529785,12.44875717163086
3.241661548614502,10.957194328308105,12.027848243713379,10.116089820861816,12.442850112915039
3.252378225326538,10.953909873962402,12.02103042602539,10.112558364868164,12.436948776245117
3.2616899013519287,10.950634002685547,12.014216423034668,10.109009742736816,12.431023597717285
3.271646499633789,10.94735050201416,12.00741195678711,10.105480194091797,12.425131797790527
3.281743288040161,10.944067001342773,12.000614166259766,10.101951599121094,12.419245719909668
3.2925925254821777,10.940784454345703,11.993823051452637,10.098423957824707,12.41336441040039
3.3017404079437256,10.937501907348633,11.987038612365723,10.094897270202637,12.407488822937012
3.3121111392974854,10.934220314025879,11.98026180267334,10.091371536254883,12.401618003845215
3.3220407962799072,10.930938720703125,11.973490715026855,10.087846755981445,12.395751953125
3.331752061843872,10.927659034729004,11.966726303100586,10.084322929382324,12.389890670776367
3.3419928550720215,10.924378395080566,11.959968566894531,10.08080005645752,12.384035110473633
3.3520166873931885,10.921099662780762,11.953217506408691,10.077278137207031,12.37818431854248
3.362023115158081,10.917816162109375,11.946484565734863,10.073786735534668,12.372381210327148
3.3717522621154785,10.914538383483887,11.939746856689453,10.070266723632812,12.366540908813477
3.3817551136016846,10.911260604858398,11.933015823364258,10.066747665405273,12.360705375671387
3.39180588722229,10.90798282623291,11.926291465759277,10.06322956085205,12.354874610900879
3.402423620223999,10.904706001281738,11.919572830200195,10.059712409973145,12.349048614501953
3.4146595001220703,10.901430130004883,11.912861824035645,10.056196212768555,12.343228340148926
3.423203945159912,10.898155212402344,11.906156539916992,10.052680969238281,12.33741283416748
3.4319067001342773,10.898155212402344,11.906156539916992,10.052680969238281,12.33741283416748
3.441845417022705,10.894843101501465,11.899417877197266,10.049127578735352,12.331559181213379
3.451657772064209,10.891569137573242,11.892725944519043,10.045614242553711,12.325754165649414
3.4619059562683105,10.888328552246094,11.886075019836426,10.042130470275879,12.319982528686523
3.4717392921447754,10.885055541992188,11.879396438598633,10.038619041442871,12.314187049865723
3.482062339782715,10.881782531738281,11.872723579406738,10.03510856628418,12.308396339416504
3.4917099475860596,10.878466606140137,11.866002082824707,10.031538009643555,12.302539825439453
3.5017385482788086,10.875194549560547,11.859342575073242,10.028029441833496,12.296758651733398
3.5117721557617188,10.871933937072754,11.852702140808105,10.024534225463867,12.290997505187988
3.522157669067383,10.86866283416748,11.84605598449707,10.021027565002441,12.285225868225098
3.534317970275879,10.86539363861084,11.84605598449707,10.021027565002441,12.285225868225098
3.542374610900879,10.86539363861084,11.839415550231934,10.017521858215332,12.279459953308105
3.551677703857422,10.862188339233398,11.832844734191895,10.014065742492676,12.2737455368042
3.5617735385894775,10.858887672424316,11.826196670532227,10.010557174682617,12.267992973327637
3.5716748237609863,10.855619430541992,11.819576263427734,10.007054328918457,12.262242317199707
