x_ref,y_ref
-4.163444065300674,-0.039451476466728974
-4.162944065800674,-0.03931501181038344
-4.162444066300673,-0.039178683618694254
-4.161944066800673,-0.039042491755196695
-4.161444067300672,-0.0389064360835627
-4.1609440678006715,-0.038770516467600324
-4.160444068300671,-0.038634732771253844
-4.15994406880067,-0.03849908485860376
-4.15944406930067,-0.03836357259386636
-4.158944069800669,-0.0382281958413937
-4.158444070300669,-0.038092954465673456
-4.157944070800668,-0.03795784833132898
-4.1574440713006675,-0.037822877303118785
-4.156944071800667,-0.03768804124593683
-4.156444072300666,-0.03755334002481203
-4.155944072800666,-0.03741877350490841
-4.155444073300665,-0.03728434155152471
-4.154944073800665,-0.037150044030094365
-4.154444074300664,-0.03701588080618545
-4.1539440748006635,-0.036881851745500405
-4.153444075300663,-0.036747956713876095
-4.152944075800662,-0.036614195577283404
-4.152444076300662,-0.03648056820182727
-4.151944076800661,-0.03634707445374663
-4.151444077300661,-0.03621371419941399
-4.15094407780066,-0.03608048730533575
-4.1504440783006595,-0.03594739363815158
-4.149944078800659,-0.03581443306463461
-4.149444079300658,-0.03568160545169119
-4.148944079800658,-0.03554891066636068
-4.148444080300657,-0.03541634857581549
-4.147944080800657,-0.035283919047360834
-4.147444081300656,-0.035151621948434686
-4.1469440818006555,-0.035019457146607424
-4.146444082300655,-0.03488742450958199
-4.145944082800654,-0.03475552390519354
-4.145444083300654,-0.03462375520140959
-4.144944083800653,-0.034492118266329364
-4.144444084300653,-0.03436061296818416
-4.143944084800652,-0.034229239175337156
-4.143444085300652,-0.034097996756283
-4.142944085800651,-0.03396688557964789
-4.14244408630065,-0.03383590551418947
-4.14194408680065,-0.0337050564287964
-4.141444087300649,-0.033574338192488784
-4.140944087800649,-0.033443750674417516
-4.140444088300648,-0.03331329374386427
-4.139944088800648,-0.03318296727024156
-4.139444089300647,-0.03305277112309246
-4.138944089800646,-0.03292270517209056
-4.138444090300646,-0.03279276928703967
-4.137944090800645,-0.032662963337873774
-4.137444091300645,-0.03253328719465709
-4.136944091800644,-0.03240374072758356
-4.136444092300644,-0.032274323806977145
-4.135944092800643,-0.03214503630329135
-4.135444093300642,-0.03201587808710926
-4.134944093800642,-0.031886849029143294
-4.134444094300641,-0.03175794900023532
-4.133944094800641,-0.03162917787135627
-4.13344409530064,-0.0315005355136061
-4.13294409580064,-0.031372021798213634
-4.132444096300639,-0.031243636596536617
-4.1319440968006385,-0.031115379780061292
-4.131444097300638,-0.030987251220402356
-4.130944097800637,-0.030859250789303183
-4.130444098300637,-0.030731378358635042
-4.129944098800636,-0.030603633800397545
-4.129444099300636,-0.030476016986718313
-4.128944099800635,-0.030348527789852753
-4.1284441003006345,-0.030221166082184114
-4.127944100800634,-0.0300939317362231
-4.127444101300633,-0.02996682462460809
-4.126944101800633,-0.02983984462010464
-4.126444102300632,-0.029712991595605698
-4.125944102800632,-0.02958626542413123
-4.125444103300631,-0.02945966597882832
-4.1249441038006305,-0.02933319313297067
-4.12444410430063,-0.029206846759958882
-4.123944104800629,-0.02908062673332007
-4.123444105300629,-0.02895453292670791
-4.122944105800628,-0.02882856521390237
-4.122444106300628,-0.028702723468809643
-4.121944106800627,-0.028577007565461998
-4.1214441073006265,-0.028451417378017707
-4.120944107800626,-0.028325952780760888
-4.120444108300625,-0.02820061364810128
-4.119944108800625,-0.028075399854574357
-4.119444109300624,-0.027950311274840933
-4.118944109800624,-0.027825347783687282
-4.118444110300623,-0.027700509256024797
-4.1179441108006225,-0.027575795566889938
-4.117444111300622,-0.027451206591444233
-4.116944111800621,-0.02732674220497394
-4.116444112300621,-0.02720240228289017
-4.11594411280062,-0.027078186700728424
-4.11544411330062,-0.026954095334148886
-4.114944113800619,-0.02683012805893592
-4.1144441143006185,-0.02670628475099812
-4.113944114800618,-0.02658256528636832
-4.113444115300617,-0.02645896954120308
-4.112944115800617,-0.02633549739178309
-4.112444116300616,-0.026212148714512495
-4.111944116800616,-0.026088923385919116
-4.111444117300615,-0.0259658212826544
-4.1109441178006145,-0.025842842281492917
-4.110444118300614,-0.025719986259332583
-4.109944118800613,-0.02559725309319444
-4.109444119300613,-0.025474642660222424
-4.108944119800612,-0.025352154837683383
-4.108444120300612,-0.025229789502966837
-4.107944120800611,-0.025107546533585046
-4.1074441213006105,-0.024985425807172668
-4.10694412180061,-0.024863427201486654
-4.106444122300609,-0.02474155059440636
-4.105944122800609,-0.02461979586393309
-4.105444123300608,-0.024498162888190345
-4.104944123800608,-0.024376651545423345
-4.104444124300607,-0.024255261713999055
-4.1039441248006066,-0.024133993272406284
-4.103444125300606,-0.024012846099255025
-4.102944125800605,-0.023891820073276948
-4.102444126300605,-0.02377091507332485
-4.101944126800604,-0.023650130978372708
-4.101444127300604,-0.023529467667515513
-4.100944127800603,-0.023408925019969162
-4.100444128300603,-0.02328850291507034
-4.099944128800602,-0.023168201232276475
-4.099444129300601,-0.02304801985116539
-4.098944129800601,-0.022927958651435376
-4.0984441303006,-0.02280801751290512
-4.0979441308006,-0.022688196315513387
-4.097444131300599,-0.02256849493931906
-4.096944131800599,-0.022448913264500936
-4.096444132300598,-0.022329451171357595
-4.095944132800597,-0.022210108540307416
-4.095444133300597,-0.022090885251888293
-4.094944133800596,-0.021971781186757577
-4.094444134300596,-0.021852796225691973
-4.093944134800595,-0.021733930249587474
-4.093444135300595,-0.021615183139459093
-4.092944135800594,-0.021496554776440746
-4.0924441363005934,-0.02137804504178553
-4.091944136800593,-0.0212596538168649
-4.091444137300592,-0.0211413809831692
-4.090944137800592,-0.02102322642230725
-4.090444138300591,-0.020905190016006103
-4.089944138800591,-0.02078727164611127
-4.08944413930059,-0.020669471194586286
-4.0889441398005895,-0.020551788543512917
-4.088444140300589,-0.02043422357509056
-4.087944140800588,-0.02031677617163663
-4.087444141300588,-0.02019944621558617
-4.086944141800587,-0.020082233589491794
-4.086444142300587,-0.019965138176023467
-4.085944142800586,-0.019848159857968617
-4.0854441433005855,-0.0197312985182318
-4.084944143800585,-0.019614554039834753
-4.084444144300584,-0.01949792630591607
-4.083944144800584,-0.019381415199731356
-4.083444145300583,-0.019265020604652794
-4.082944145800583,-0.019148742404169306
-4.082444146300582,-0.01903258048188633
-4.0819441468005815,-0.018916534721525602
-4.081444147300581,-0.018800605006925264
-4.08094414780058,-0.018684791222039532
-4.08044414830058,-0.01856909325093864
-4.079944148800579,-0.018453510977808896
-4.079444149300579,-0.018338044286952293
-4.078944149800578,-0.018222693062786455
-4.0784441503005775,-0.018107457189844856
-4.077944150800577,-0.01799233655277621
-4.077444151300576,-0.01787733103634459
-4.076944151800576,-0.017762440525429413
-4.076444152300575,-0.017647664905025173
-4.075944152800575,-0.01753300406024133
-4.075444153300574,-0.01741845787630225
-4.0749441538005735,-0.0173040262385471
-4.074444154300573,-0.01718970903242978
-4.073944154800572,-0.017075506143518493
-4.073444155300572,-0.01696141745749613
-4.072944155800571,-0.016847442860159823
-4.072444156300571,-0.01673358223742083
-4.07194415680057,-0.0166198354753046
-4.0714441573005695,-0.016506202459950436
-4.070944157800569,-0.01639268307761166
-4.070444158300568,-0.01627927721465522
-4.069944158800568,-0.016165984757561758
-4.069444159300567,-0.01605280559292538
-4.068944159800567,-0.015939739607453596
-4.068444160300566,-0.01582678668796733
-4.0679441608005655,-0.01571394672140053
-4.067444161300565,-0.01560121959480032
-4.066944161800564,-0.015488605195326688
-4.066444162300564,-0.015376103410252528
-4.065944162800563,-0.015263714126963479
-4.065444163300563,-0.015151437232957643
-4.064944163800562,-0.015039272615845867
-4.0644441643005615,-0.014927220163351185
-4.063944164800561,-0.014815279763309042
-4.06344416530056,-0.014703451303666903
-4.06294416580056,-0.014591734672484424
-4.062444166300559,-0.014480129757933113
-4.061944166800559,-0.014368636448296335
-4.061444167300558,-0.014257254631969196
-4.060944167800558,-0.014145984197458383
-4.060444168300557,-0.014034825033382103
-4.059944168800556,-0.01392377702846992
-4.059444169300556,-0.013812840071562582
-4.058944169800555,-0.013702014051612199
-4.058444170300555,-0.013591298857681788
-4.057944170800554,-0.01348069437894528
-4.057444171300554,-0.013370200504687513
-4.056944171800553,-0.013259817124304019
-4.056444172300552,-0.01314954412730085
-4.055944172800552,-0.013039381403294747
-4.055444173300551,-0.012929328842012644
-4.054944173800551,-0.012819386333291771
-4.05444417430055,-0.012709553767079662
-4.05394417480055,-0.012599831033433762
-4.053444175300549,-0.012490218022521482
-4.052944175800548,-0.012380714624620148
-4.052444176300548,-0.01227132073011672
-4.051944176800547,-0.012162036229507733
-4.051444177300547,-0.012052861013399419
-4.050944177800546,-0.011943794972507193
-4.050444178300546,-0.01183483799765589
-4.049944178800545,-0.011725989979779361
-4.0494441793005445,-0.011617250809920765
-4.048944179800544,-0.01150862037923206
-4.048444180300543,-0.01140009857897395
-4.047944180800543,-0.011291685300516163
-4.047444181300542,-0.011183380435336843
-4.046944181800542,-0.011075183875022654
-4.046444182300541,-0.010967095511268843
-4.0459441828005405,-0.010859115235878736
-4.04544418330054,-0.010751242940764016
-4.044944183800539,-0.010643478517944449
-4.044444184300539,-0.010535821859547656
-4.043944184800538,-0.010428272857809284
-4.043444185300538,-0.010320831405072672
-4.042944185800537,-0.01021349739378874
-4.0424441863005365,-0.010106270716516152
-4.041944186800536,-0.00999915126592077
-4.041444187300535,-0.009892138934776029
-4.040944187800535,-0.009785233615962452
-4.040444188300534,-0.009678435202467639
-4.039944188800534,-0.009571743587386328
-4.039444189300533,-0.00946515866392017
-4.0389441898005325,-0.0093586803253774
-4.038444190300532,-0.00925230846517322
-4.037944190800531,-0.009146042976829194
-4.037444191300531,-0.009039883753973521
-4.03694419180053,-0.008933830690340705
-4.03644419230053,-0.008827883679771553
-4.035944192800529,-0.008722042616212955
-4.0354441933005285,-0.008616307393717937
-4.034944193800528,-0.008510677906445385
-4.034444194300527,-0.008405154048660102
-4.033944194800527,-0.008299735714732637
-4.033444195300526,-0.008194422799139067
-4.032944195800526,-0.008089215196461108
-4.032444196300525,-0.007984112801385834
-4.0319441968005245,-0.007879115508705625
-4.031444197300524,-0.00777422321331811
-4.030944197800523,-0.007669435810225944
-4.030444198300523,-0.007564753194536866
-4.029944198800522,-0.007460175261463531
-4.029444199300522,-0.007355701906323231
-4.028944199800521,-0.007251333024538065
-4.0284442003005205,-0.007147068511634713
-4.02794420080052,-0.007042908263244274
-4.027444201300519,-0.006938852175102206
-4.026944201800519,-0.0068349001430482725
-4.026444202300518,-0.006731052063026377
-4.025944202800518,-0.006627307831084561
-4.025444203300517,-0.006523667343374617
-4.0249442038005165,-0.006420130496152421
-4.024444204300516,-0.006316697185777431
-4.023944204800515,-0.006213367308712858
-4.023444205300515,-0.006110140761525273
-4.022944205800514,-0.006007017440884943
-4.022444206300514,-0.005903997243565218
-4.021944206800513,-0.005801080066442865
-4.0214442073005126,-0.005698265806497571
-4.020944207800512,-0.0055955543608122715
-4.020444208300511,-0.0054929456265725984
-4.019944208800511,-0.005390439501067212
-4.01944420930051,-0.005288035881687303
-4.01894420980051,-0.005185734665926811
-4.018444210300509,-0.00508353575138204
-4.017944210800509,-0.004981439035751822
-4.017444211300508,-0.004879444416837242
-4.016944211800507,-0.004777551792541579
-4.016444212300507,-0.004675761060870198
-4.015944212800506,-0.00457407211993055
-4.015444213300506,-0.004472484867931781
-4.014944213800505,-0.004370999203185011
-4.014444214300505,-0.004269615024103002
-4.013944214800504,-0.0041683322292001
-4.013444215300503,-0.004067150717092072
-4.012944215800503,-0.003966070386496157
-4.012444216300502,-0.0038650911362307916
-4.011944216800502,-0.003764212865215777
-4.011444217300501,-0.003663435472471721
-4.010944217800501,-0.0035627588571204294
-4.0104442183005,-0.0034621829183845154
-4.0099442188004994,-0.00336170755558729
-4.009444219300499,-0.003261332668152872
-4.008944219800498,-0.003161058155605856
-4.008444220300498,-0.003060883917571422
-4.007944220800497,-0.0029608098537750593
-4.007444221300497,-0.0028608358640424547
-4.006944221800496,-0.002760961848299548
-4.0064442223004955,-0.002661187706572421
-4.005944222800495,-0.0025615133389870204
-4.005440518765037,-0.0024619386457692682
-4.004940519265037,-0.0023624635272446737
-4.004440519765036,-0.002263087883838555
-4.0039405202650356,-0.002163811616075928
-4.003440520765035,-0.0020646346245810077
-4.002940521265034,-0.0019655568100775955
-4.002440521765034,-0.0018665780733886916
-4.001940522265033,-0.001767698315436439
-4.001440522765033,-0.001668917437242179
-4.000940523265032,-0.0015702353399261182
-4.000440523765032,-0.0014716519247073845
-3.999940524265031,-0.0013731670929038597
-3.9994405247650304,-0.0012747807459321248
-3.99894052526503,-0.0011764927853073481
-3.9984405257650293,-0.0010783031126432308
-3.9979405262650287,-0.0009802116296517283
-3.997440526765028,-0.000882218238143273
-3.9969405272650276,-0.0007843228400262747
-3.996440527765027,-0.0006865253373074531
-3.9959405282650264,-0.0005888256320912832
-3.995440528765026,-0.0004912236265803838
-3.9949405292650253,-0.000393719223074962
-3.9944405297650247,-0.0002963123239730914
-3.993940530265024,-0.00019900283177032296
-3.9934405307650236,-0.00010179064905968538
-3.992940531265023,-4.675678531795846e-06
-3.9924405317650224,9.234217702552838e-05
-3.991940532265022,0.00018926301472732554
-3.9914405327650213,0.00028608693159143384
-3.9909405332650207,0.000382814024538658
-3.99044053376502,0.00047944439039293574
-3.9899405342650196,0.0005759781258813934
-3.989440534765019,0.0006724153276343459
-3.9889405352650185,0.0007687560921855185
-3.988440535765018,0.0008650005159721585
-3.9879405362650173,0.0009611486953350346
-3.9874405367650168,0.0010572007265184924
-3.986940537265016,0.001153156705670788
-3.9864405377650156,0.0012490167288439769
-3.985940538265015,0.0013447808919939686
-3.9854405387650145,0.0014404492909807498
-3.984940539265014,0.001536022021568606
-3.9844405397650133,0.0016314991794258438
-3.9839405402650128,0.0017268808601252905
-3.983440540765012,0.0018221671591439614
-3.9829405412650116,0.00191735817186367
-3.982440541765011,0.00201245399357064
-3.9819405422650105,0.002107454719455837
-3.98144054276501,0.002202360444615248
-3.9809405432650093,0.0022971712640494357
-3.9804405437650088,0.002391887272664206
-3.979940544265008,0.0024865085652703844
-3.9794405447650076,0.0025810352365839284
-3.978940545265007,0.002675467381226204
-3.9784405457650065,0.0027698050937238206
-3.977940546265006,0.0028640484685089063
-3.9774405467650054,0.002958197599919221
-3.976940547265005,0.0030522525821981006
-3.976440547765004,0.003146213509494733
-3.9759405482650036,0.0032400804758641044
-3.975440548765003,0.003333853575267054
-3.9749405492650025,0.003427532901570607
-3.974440549765002,0.0035211185485478635
-3.9739405502650014,0.0036146106098781106
-3.973440550765001,0.0037080091791470426
-3.9729405512650002,0.0038013143498467628
-3.9724405517649997,0.0038945262153757265
-3.971940552264999,0.003987644869039186
-3.9714405527649985,0.004080670404048969
-3.970940553264998,0.004173602913523755
-3.9704405537649974,0.00426644249048902
-3.969940554264997,0.004359189227877369
-3.9694405547649962,0.0044518432185283174
-3.9689405552649957,0.004544404555188619
-3.968440555764995,0.00463687333051227
-3.9679405562649945,0.004729249637060562
-3.967440556764994,0.004821533567302361
-3.9669405572649934,0.004913725213613884
-3.966440557764993,0.005005824668279091
-3.9659405582649923,0.0050978320234896235
-3.9654405587649917,0.005189747371344977
-3.964940559264991,0.005281570803852442
-3.9644405597649905,0.005373302412927439
-3.96394056026499,0.005464942290393293
-3.9634405607649894,0.005556490527981739
-3.962940561264989,0.005647947217332583
-3.9624405617649883,0.005739312449994094
-3.9619405622649877,0.005830586317422892
-3.961440562764987,0.005921768910984282
-3.9609405632649866,0.00601286032195214
-3.960440563764986,0.006103860641509029
-3.9599405642649854,0.00619476996074636
-3.959440564764985,0.006285588370664397
-3.9589405652649843,0.006376315962172585
-3.9584405657649837,0.006466952826089223
-3.957940566264983,0.0065574990531419575
-3.9574405667649826,0.006647954733967676
-3.956940567264982,0.006738319959112504
-3.9564405677649814,0.006828594819032252
-3.955940568264981,0.006918779404092024
-3.9554405687649803,0.007008873804566773
-3.9549405692649797,0.007098878110641027
-3.954440569764979,0.007188792412409217
-3.9539405702649786,0.007278616799875626
-3.953440570764978,0.007368351362954606
-3.9529405712649774,0.007457996191470473
-3.952440571764977,0.007547551375157835
-3.9519405722649763,0.007637017003661484
-3.9514405727649757,0.007726393166536671
-3.950940573264975,0.007815679953248944
-3.9504405737649746,0.007904877453174475
-3.949940574264974,0.007993985755600175
-3.9494405747649735,0.00808300494972336
-3.948940575264973,0.008171935124652474
-3.9484405757649723,0.008260776369406642
-3.9479405762649717,0.00834952877291606
-3.947440576764971,0.008438192424021995
-3.9469405772649706,0.008526767411476788
-3.94644057776497,0.008615253823944125
-3.9459405782649695,0.008703651749998986
-3.945440578764969,0.008791961278127869
-3.9449405792649683,0.008880182496728506
-3.9444405797649678,0.008968315494110646
-3.943940580264967,0.00905636035849533
-3.9434405807649666,0.00914431717801567
-3.942940581264966,0.009232186040716461
-3.9424405817649655,0.009319967034554566
-3.941940582264965,0.009407660247398864
-3.9414405827649643,0.009495265767030303
-3.9409405832649638,0.00958278368114207
-3.940440583764963,0.009670214077339756
-3.9399405842649626,0.00975755704314124
-3.939440584764962,0.00984481266597692
-3.9389405852649615,0.009931981033189763
-3.938440585764961,0.010019062232035414
-3.9379405862649604,0.010106056349682202
-3.93744058676496,0.010192963473211358
-3.936940587264959,0.010279783689616961
-3.9364405877649586,0.01036651708580616
-3.935940588264958,0.01045316374859917
-3.9354405887649575,0.010539723764729447
-3.934940589264957,0.010626197220843514
-3.9344405897649564,0.010712584203501518
-3.933940590264956,0.010798884799176789
-3.9334405907649552,0.010885099094256445
-3.9329405912649547,0.01097122717504101
-3.932440591764954,0.011057269127744795
-3.9319405922649535,0.011143225038495908
-3.931440592764953,0.011229094993336242
-3.9309405932649524,0.011314879078221707
-3.930440593764952,0.011400577379022336
-3.9299405942649512,0.011486189981522121
-3.9294405947649507,0.011571716971419455
-3.92894059526495,0.011657158434326853
-3.9284405957649495,0.011742514455771347
-3.927940596264949,0.011827785121194367
-3.9274405967649484,0.011912970515952026
-3.926940597264948,0.011998070725314891
-3.9264405977649472,0.012083085834468377
-3.9259405982649467,0.012168015928512743
-3.925440598764946,0.012252861092463041
-3.9249405992649455,0.012337621411249444
-3.924440599764945,0.012422296969716973
-3.9239406002649444,0.012506887852626103
-3.923440600764944,0.012591394144652268
-3.9229406012649433,0.01267581593038647
-3.9224406017649427,0.012760153294334886
-3.921940602264942,0.012844406320919433
-3.9214406027649416,0.012928575094477313
-3.92090000124901,0.013012659699261686
-3.9203450028002598,0.013096660219441225
-3.9197733990574286,0.013180576739100613
-3.9191932616193776,0.013264409342240324
-3.9185720022154418,0.013348158112776898
-3.917935672797772,0.013431823134542942
-3.9172848704409997,0.013515404491287242
-3.916620093553534,0.013598902266674817
-3.9159418602148035,0.013682316544286921
-3.9152480804815064,0.013765647407621484
-3.91450992096814,0.01384889494009267
-3.913758568754924,0.013932059225031379
-3.912993596199091,0.014015140345685184
-3.9122148257506044,0.01409813838521834
-3.91142344061589,0.014181053426711943
-3.910619659015561,0.014263885553164046
-3.9098029320800696,0.014346634847489714
-3.9089739434198303,0.014429301392521077
-3.9081053649681197,0.014511885271007385
-3.9071963659350373,0.01459438656561518
-3.9062772916310156,0.014676805358928402
-3.9053492309323823,0.014759141733448278
-3.904411272522426,0.014841395771593713
-3.9034638050479544,0.0149235675557009
-3.902480101407823,0.015005657168024045
-3.901488507631297,0.015087664690734859
-3.9004884116924616,0.015169590205922956
-3.8994804115919557,0.015251433795595848
-3.8984654647735404,0.015333195541679112
-3.8974141863856824,0.015414875526016225
-3.896355227027634,0.015496473830369006
-3.8952890331917045,0.015577990536417508
-3.8942158058723266,0.0156594257257599
-3.893136013735595,0.01574077947991298
-3.892049832373784,0.015822051880311883
-3.89095814483202,0.015903243008310364
-3.889860182554249,0.015984352945180913
-3.8887557098091956,0.016065381772114584
-3.8876157478450977,0.016146329570221274
-3.886439712623823,0.016227196420529888
-3.8852585638863055,0.016307982403988175
-3.8840733386229696,0.016388687601463003
-3.8828829405344454,0.016469312093740363
-3.881687329419001,0.016549855961525473
-3.8804871135524976,0.016630319285442785
-3.879283389585579,0.01671070214603615
-3.8780477313880004,0.016791004623768924
-3.8768089278454516,0.016871226799023975
-3.875567325642151,0.01695136875210379
-3.874295884229274,0.017031430563230532
-3.8730498716192256,0.017111412312546093
-3.8717766934204025,0.017191314080112374
-3.8705032666859447,0.01727113594591112
-3.869229667669279,0.017350877989844027
-3.867956041556846,0.017430540291732965
-3.866657180670978,0.017510122931320093
-3.8653588907123555,0.017589625988267577
-3.864061667018159,0.017669049542158144
-3.8627658183468947,0.01774839367249481
-3.86147030001498,0.017827658458701157
-3.8602006920237937,0.017906843980121268
-3.858881748173208,0.01798595031601996
-3.8575638992574226,0.018064977545582783
-3.8562473391157446,0.018143925747916012
-3.8549067220334576,0.018222795002046932
-3.853568160735443,0.018301585386923724
-3.852231080705329,0.018380296981415634
-3.8508964383367896,0.018458929864313023
-3.849565707995092,0.01853748411432754
-3.8482149448120917,0.01861595981009201
-3.8468677131129434,0.018694357030160758
-3.8455248532464608,0.018772675853009457
-3.8441859720500244,0.018850916357035286
-3.8428503373613334,0.01892907862055704
-3.8414956411259205,0.01900716272181535
-3.8401458866864266,0.01908516873897237
-3.8388005268079635,0.019163096750112185
-3.8374602570046292,0.0192409468332409
-3.8361256405933974,0.019318719066286516
-3.8347737088030476,0.019396413527099032
-3.833427341238338,0.01947403029345074
-3.8320874504835953,0.019551569443036154
-3.8307538323760215,0.019629031053471913
-3.8294263377652804,0.019706415202297267
-3.8280831874767443,0.01978372196697381
-3.8267669001671156,0.019860951424885642
-3.8254363143330967,0.01993810365333959
-3.8241117505801836,0.020015178729565097
-3.8227941762329154,0.02009217673071434
-3.821484064055628,0.02016909773386244
-3.8201799878434657,0.020245941816007418
-3.8188623051574435,0.020322709054070243
-3.8175709760987884,0.020399399524895
-3.816267068524812,0.020476013305248952
-3.814989239076237,0.020552550471822528
-3.813716988589685,0.0206290111012295
-3.8124311855225894,0.020705395270007143
-3.811133283294694,0.020781703054615908
-3.8098432344372912,0.020857934531440137
-3.8085621047894294,0.020934089776787568
-3.8072885743074845,0.021010168866889556
-3.806040514409708,0.021086171877901516
-3.804760404087155,0.021162098885902425
-3.8034872942556026,0.021237949966895375
-3.802220964929158,0.0213137251968073
-3.800961334115113,0.021389424651489297
-3.799688234623599,0.021465048406716647
-3.7984200233503507,0.02154059653818874
-3.7971566627171742,0.021616069121529358
-3.79587837781804,0.021691466232286682
-3.7946049345526682,0.02176678794593323
-3.793335598646693,0.021842034337866134
-3.792070554158524,0.021917205483407032
-3.790809129604447,0.02199230145780251
-3.7895513431550176,0.022067322336223494
-3.7882987304925253,0.02214226819376608
-3.7870317350705904,0.0222171391054512
-3.7857755727303912,0.022291935146224517
-3.7845312991560656,0.02236665639095714
-3.7832840199124473,0.022441302914445016
-3.7820474064957814,0.022515874791409374
-3.7808212422946297,0.022590372096496836
-3.779605171200254,0.02266479490427914
-3.778398067796218,0.022739143289253694
-3.7771865846342423,0.0228134173258433
-3.775983087585007,0.02288761708839626
-3.7747879011118965,0.022961742651186667
-3.7736000295407233,0.02303579408841433
-3.772420051677191,0.023109771474204732
-3.771230339697721,0.023183674882609362
-3.7700457458715566,0.023257504387605543
-3.7688682465058263,0.023331260063096826
-3.767695348379185,0.02340494198291254
-3.766528537753752,0.02347855022080847
-3.765350359939531,0.023552084850466448
-3.764195745658031,0.02362554594549482
-3.763028663726255,0.02369893357942815
-3.76186333007135,0.023772247825727566
-3.760672048001956,0.023845488757780642
-3.7594657318125297,0.023918656448901676
-3.7582637526012386,0.023991750972331638
-3.7570661115971546,0.02406477240123811
-3.7558784270070924,0.02413772080871568
-3.7546861017651603,0.024210596267785822
-3.7534963847105125,0.024283398851396854
-3.752286791904636,0.024356128632424312
-3.751081336720675,0.024428785683670684
-3.7498799028142176,0.024501370077865847
-3.7486774894221493,0.024573881887666793
-3.7474569600006276,0.02464632118565796
